url,coordinator,consultant,gatekeeper,representative,liaison,nombre,familia,pais,total_brokerage,norm_coordinator,norm_consultant,norm_gatekeeper,norm_representative,norm_liaison
https://es.wikipedia.org/wiki/Mar%C3%ADa_Correa_Morand%C3%A9,0,0,0,0,0,María Correa Morandé,morandé,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Cristina_Arango,30,0,5,0,0,María Cristina Arango,borrero,colombia,35,0.8571428571428571,0,0.14285714285714285,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Cristina_Salazar,0,0,0,0,0,María Cristina Salazar,camacho,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Dolores_Jaramillo,0,0,0,0,0,María Dolores Jaramillo,acevedo_colombia,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Edwards_Mac-Clure,0,0,0,0,0,María Edwards McClure,edwards,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Edwards_McClure,0,0,0,0,0,María Edwards McClure,edwards,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Elena_Duvauchelle,2,0,0,0,0,María Elena Duvauchelle,concha_chile,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Elena_Etcheberry,2,0,0,0,0,María Elena Etcheberry,etcheberry,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Elena_Swett,0,0,0,0,0,María Elena Swett,portales,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Elvira_Bonilla_Otoya,1,0,0,0,0,María Elvira Bonilla,ospina,colombia,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Elvira_Samper,0,0,0,0,0,María Elvira Samper,caballero,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Emilia_Soria,2,0,0,0,0,María Emilia Soria,soria,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Emma_Mej%C3%ADa,0,0,0,0,0,María Emma Mejía,casas,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Enr%C3%ADquez_de_Luna,2,0,0,0,0,María Enríquez de Luna,borja,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Err%C3%A1zuriz,9,0,0,0,0,María Errázuriz,echaurren,chile,9,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Err%C3%A1zuriz_Echaurren,13,0,0,0,0,María Errázuriz,echaurren,chile,13,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Estela_Mart%C3%ADnez_de_Per%C3%B3n,0,0,0,0,0,María Estela Martínez de Perón,perón,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Esther_Ballivi%C3%A1n,0,0,0,0,0,María Esther Ballivián,ballivián,bolivia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Esther_Podest%C3%A1,0,0,0,0,0,María Esther Podestá,podestá,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Bielsa,0,0,0,0,0,María Eugenia Bielsa,bielsa,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Cordovez_Pont%C3%B3n,0,0,1,0,0,María Eugenia Cordovez,febres-cordero,ecuador,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Estenssoro,0,0,0,0,0,María Eugenia Estenssoro,estenssoro,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Hirmas,2,0,4,0,0,María Eugenia Hirmas,bitar,chile,6,0.3333333333333333,0,0.6666666666666666,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Piedrah%C3%ADta,0,0,1,0,0,María Eugenia Piedrahíta,cabal,colombia,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Rojas,30,0,12,0,0,María Eugenia Rojas,rojas,colombia,42,0.7142857142857143,0,0.2857142857142857,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_de_Escalada,0,0,0,0,0,María Eugenia de Escalada,san_martín,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Fernanda_Cabal,0,0,0,0,0,María Fernanda Cabal,cabal,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Flora_Y%C3%A1%C3%B1ez,0,0,0,0,0,María Flora Yáñez,velasco_chile,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Gabriela_Ch%C3%A1vez,6,0,0,0,0,María Gabriela Chávez,chávez,venezuela,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Garc%C3%ADa_Granados_y_Sabor%C3%ADo,0,0,0,0,0,María García Granados y Saborío,garcía_granados,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Gracia_Subercaseaux,0,0,0,0,0,María Gracia Subercaseaux,subercaseaux,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Hurtado_de_G%C3%B3mez,9,0,0,0,0,María Hurtado de Gómez,gómez,colombia,9,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Jos%C3%A9_Bello,0,0,0,1,0,María José Bello,walker_chile,chile,1,0,0,0,1,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Jos%C3%A9_Pizarro,0,0,0,0,0,María José Pizarro,acevedo_colombia,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Jos%C3%A9_Prieto,0,0,1,0,0,María José Prieto,di_girolamo,chile,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Jos%C3%A9_Zald%C3%ADvar,0,0,1,1,0,María José Zaldívar,zaldívar,chile,2,0,0,0.5,0.5,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_%C3%81lvarez_de_Arenales,16,0,0,0,0,María Josefa Álvarez de Arenales,álvarez_de_arenales,argentina,16,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_Acevedo_de_G%C3%B3mez,2,0,0,0,0,Josefa Acevedo de Gómez,acevedo_colombia,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_Ezcurra,6,0,0,0,0,María Josefa Ezcurra,belgrano,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_Sanz_de_Santamar%C3%ADa,0,0,1,0,0,María Josefa Sanz de Santamaría,sanz_de_santamaría,colombia,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Julia_Alsogaray,0,0,0,0,0,María Julia Alsogaray,alsogaray,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Juliana_Ruiz,0,0,0,0,0,María Juliana Ruiz,duque,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_%C3%81lvarez_de_Toledo_y_Carreto,0,0,0,0,0,María Luisa Álvarez de Toledo y Carreto,leyva,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Carvajal_D%C3%A1valos,13,0,0,0,0,María Luisa Carvajal Dávalos,carvajal_y_vargas,chile,13,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Dehesa,0,0,0,0,0,María Luisa Dehesa,gómez_farías,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Fern%C3%A1ndez,2,0,4,0,0,María Luisa Fernández,concha_chile,chile,6,0.3333333333333333,0,0.6666666666666666,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Godoy,1,0,0,1,0,María Luisa Godoy,matte,chile,2,0.5,0,0,0.5,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Pavlovsky,2,0,0,0,0,María Luisa Pavlovsky,pavlovsky,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Piraquive,2,0,0,0,0,María Luisa Piraquive,piraquive,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_de_Carvajal_Vargas_y_D%C3%A1valos,9,0,0,0,0,María Luisa Carvajal Dávalos,carvajal_y_vargas,chile,9,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Malo,0,0,0,0,0,María Malo,malo,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Margarita_Zuleta_Gonz%C3%A1lez,0,0,0,0,0,María Margarita Zuleta González,carreño,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Mercedes_Cabal,0,0,0,0,0,María Mercedes Cabal,cabal,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Mercedes_Pino_Ch%C3%A1vez,0,0,0,0,0,María Mercedes Pino Chávez,vicuña,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Mercedes_Vial,0,0,0,0,0,María Mercedes Vial,vial,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Michelsen_Lombana,2,0,0,0,0,María Michelsen de López,lópez,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Michelsen_de_L%C3%B3pez,0,0,0,0,0,María Michelsen de López,lópez,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Nicolasa_Vald%C3%A9s_y_Carrera,1,0,0,0,0,María Nicolasa de Valdés y de la Carrera,valdés_chile,chile,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Nicolasa_de_Vald%C3%A9s_y_de_la_Carrera,0,0,0,0,0,María Nicolasa de Valdés y de la Carrera,valdés_chile,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_O%27Donnell,0,0,0,0,0,María O'Donnell,o'donnell,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Ossa_de_Amador,0,0,0,0,0,María de la Ossa de Amador,amador,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_P%C3%ADa_Adriasola,2,0,0,0,0,María Pía Adriasola,kast,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Paula_Duque,4,0,0,0,0,María Paula Duque,duque,colombia,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Paz_Jorquiera,0,0,0,0,0,María Paz Jorquiera,freire,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Podest%C3%A1,0,0,0,0,0,María Podestá,podestá,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Ram%C3%ADrez,0,0,0,0,0,María Ramírez,antúnez,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Ruiz-Tagle,6,0,0,0,0,María Ruiz-Tagle,frei,chile,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,6,0,0,0,0,María Saturnina Bárbara de Otálora y Ribero,otálora,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Soledad_Toh%C3%A1,0,0,1,0,0,María Soledad Tohá,tohá,chile,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Talavera_Brouss%C3%A9,0,0,0,0,0,María Talavera Broussé,flores_magón,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Campos,0,0,1,0,0,María Teresa Campos,velasco_chile,chile,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Chadwick_Pi%C3%B1era,2,0,0,0,0,María Teresa Chadwick Piñera,chadwick,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_G%C3%B3mez-Mont_Urueta,0,0,0,0,0,María Teresa Gómez-Mont Urueta,gómez-mont,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Garc%C3%A9s,0,0,0,0,0,María Teresa Garcés,garcés,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Garc%C3%A9s_Lloreda,0,0,0,0,0,María Teresa Garcés,garcés,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Herr%C3%A1n,0,0,0,0,0,María Teresa Herrán,herrán,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Londo%C3%B1o,0,0,1,0,0,María Teresa Londoño,herrera,colombia,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Torterolo,30,0,0,0,0,María Teresa Torterolo,podestá,uruguay,30,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_de_Valencia_y_Junco_Pimentel,1,0,0,0,0,María Teresa de Valencia y Junco Pimentel,valencia,colombia,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_del_Toro,0,0,0,0,1,María Teresa del Toro,toro_venezuela,venezuela,1,0,0,0,0,1
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_del_Toro_y_Alayza,0,0,0,0,0,María Teresa del Toro,palacios_venezuela,venezuela,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Victoria_Ovalle,0,0,1,0,0,María Victoria Ovalle,errázuriz,chile,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_Wiesse,6,0,0,0,0,María Wiesse,portocarrero_perú,peru,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_de_Jes%C3%BAs_de_Iturbide_y_Huarte,0,0,0,0,0,María de Jesús de Iturbide y Huarte,iturbide,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_de_Luna_y_Ayala,2,0,0,0,0,María de Luna y Ayala,borja,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_de_Silva_y_Carvajal,4,0,0,0,0,María de Silva y Carvajal,carvajal_y_vargas,chile,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_de_la_Concepci%C3%B3n_Palacios_y_Blanco,0,12,5,5,8,María de la Concepción Palacios y Blanco,palacios_venezuela,venezuela,30,0,0.4,0.16666666666666666,0.16666666666666666,0.26666666666666666
https://es.wikipedia.org/wiki/Mar%C3%ADa_de_las_Nieves_de_Escalada,0,2,3,2,2,María de las Nieves de Escalada,san_martín,argentina,9,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222
https://es.wikipedia.org/wiki/Mar%C3%ADa_de_los_Remedios_de_Escalada,20,0,15,0,0,María de los Remedios de Escalada,balcarce,argentina,35,0.5714285714285714,0,0.42857142857142855,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Carmen_Sotomayor,2,0,6,0,0,María del Carmen Sotomayor,errázuriz,chile,8,0.25,0,0.75,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Carmen_Sotomayor_Elzo,6,0,0,0,0,María del Carmen Sotomayor,errázuriz,chile,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Carmen_Ureta,0,0,0,0,0,María del Carmen Ureta,ureta,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Consuelo_Alcal%C3%A1-Galiano_y_Osma,2,0,0,0,0,María del Consuelo Alcalá-Galiano y Osma,valencia,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Mar_Pizarro,0,0,0,0,0,María del Mar Pizarro,acevedo_colombia,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcela_Cubillos,2,0,0,0,0,Marcela Cubillos,allamand,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcela_Robles,0,0,2,0,0,Marcela Robles,robles,peru,2,0,0,1,0,0
https://es.wikipedia.org/wiki/Marcelino_Escalada_Baldez,0,0,0,0,0,Marcelino Escalada Baldez,escalada_(de_burgos),uruguay,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcelino_Uribe_Arango,0,0,1,1,0,Marcelino Uribe Arango,restrepo,colombia,2,0,0,0.5,0.5,0
https://es.wikipedia.org/wiki/Marcelino_Uribe_Botero,0,0,0,0,0,Marcelino Uribe Botero,urdaneta,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcelino_Varela,0,0,0,0,0,Marcelino Varela,varela,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcelino_de_Mosquera,2,0,0,0,0,Marcelino de Mosquera,arboleda,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcelino_de_Mosquera_y_Figueroa,2,0,2,0,0,Marcelino de Mosquera,arboleda,colombia,4,0.5,0,0.5,0,0
https://es.wikipedia.org/wiki/Marcelo_Alonso,2,0,0,0,0,Marcelo Alonso,portales,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcelo_Bielsa,0,0,0,0,0,Marcelo Bielsa,bielsa,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcelo_Oxenford,6,0,0,0,0,Marcelo Oxenford,frayssinet,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcelo_Torcuato_de_Alvear,2,0,0,0,0,Marcelo Torcuato de Alvear,alvear,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcelo_Trivelli,0,0,0,0,0,Marcelo Trivelli,trivelli,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcia_Tambutti,0,0,0,0,0,Marcia Tambutti,allende,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcial#Rafael,1,0,0,0,0,Marcial,bielsa,argentina,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcial_Pinto_Ag%C3%BCero,0,0,0,0,0,Marcial Pinto Agüero,pinto_chile,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcial_Tagle,0,0,0,0,0,Marcial Tagle,concha_chile,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marco_Arana_Zegarra,0,0,0,0,0,Marco Arana,silva_santisteban,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marco_Aurelio_Avellaneda,0,0,0,0,0,Marco Aurelio Avellaneda,avellaneda,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marco_Avellaneda,6,0,0,0,0,Marco Avellaneda,avellaneda,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Marco_Fidel_Su%C3%A1rez,1,0,0,0,0,Marco Fidel Suárez,barrientos,colombia,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Marco_Fidel_Suarez,2,0,0,0,0,Marco Fidel Suárez,barrientos,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcos_Balcarce,1,0,0,0,0,Marcos Balcarce,balcarce,argentina,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcos_Bulgheroni,0,0,0,0,0,Marcos Bulgheroni,bulgheroni,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcos_Cueto,2,0,0,0,0,Marcos Cueto,cueto_caballero,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Marcos_Mariano_Paz,0,0,0,0,0,Marcos Mariano Paz,paz,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Marcos_Paz,2,0,0,0,0,Marcos Paz,paz,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Caro_Tobar,25,0,5,6,0,Margarita Caro de Holguín,caro,colombia,36,0.6944444444444444,0,0.1388888888888889,0.16666666666666666,0
https://es.wikipedia.org/wiki/Margarita_Caro_de_Holgu%C3%ADn,20,0,0,5,0,Margarita Caro de Holguín,caro,colombia,25,0.8,0,0,0.2,0
https://es.wikipedia.org/wiki/Margarita_Diez-Colunje_y_Pombo,2,0,0,0,0,Margarita Diez y Pombo,arroyo,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Diez_y_Pombo,0,0,0,0,0,Margarita Diez y Pombo,arroyo,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Escobar,2,0,0,0,0,Margarita Escobar,gómez,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Guti%C3%A9rrez_N%C3%A1jera_y_Maillefert,0,0,0,0,0,Margarita Gutiérrez Nájera y Maillefert,gutiérrez_nájera,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Holgu%C3%ADn_Caro,6,0,0,0,0,Margarita Holguín Caro,caro,colombia,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_L%C3%B3pez_Portillo,0,0,0,0,0,Margarita López Portillo,lópez-portillo,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Lozano_Ortiz,0,0,0,0,0,Margarita Lozano Ortiz,lozano,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Weild,0,0,0,0,0,Margarita Weild,paz,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Margarita_Zavala,1,0,1,0,0,Margarita Zavala,calderón_hinojosa,mexico,2,0.5,0,0.5,0,0
https://es.wikipedia.org/wiki/Maria_Bel%C3%A9n_Ludue%C3%B1a,0,0,0,0,0,María Belén Ludueña,macri,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Maria_Callas,0,0,0,0,0,Maria Callas,onassis,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariah_Carey,0,0,0,0,0,Mariah Carey,sodi,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Aylwin,4,0,0,0,0,Mariana Aylwin,aylwin,chile,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Aylwin_Oyarz%C3%BAn,2,0,0,0,0,Mariana Aylwin,aylwin,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Carcel%C3%A9n,0,0,0,0,0,Mariana Carcelén,sucre,ecuador,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Echevarr%C3%ADa_de_Santiago_y_Ulloa,0,0,0,0,0,Mariana Echevarría de Santiago y Ulloa,del_solar,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Garc%C3%A9s,0,0,0,0,0,Mariana Garcés,garcés,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Levy,2,0,0,0,0,Mariana Levy,fernández_veraud,mexico,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_Mould_de_Pease,0,0,0,0,0,Mariana Mould de Pease,yrigoyen,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariana_de_Althaus,0,0,0,0,0,Mariana de Althaus,althaus,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_A._Bela%C3%BAnde,10,0,0,0,0,Mariano A. Belaúnde,belaúnde,peru,10,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Adri%C3%A1n_Varela,0,0,0,0,0,Mariano Adrián Varela,varela,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Bolognesi,0,0,0,0,0,Mariano Bolognesi,bolognesi,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Campero_y_Ugarte,0,0,0,0,0,Mariano Campero y Ugarte,campero,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Candioti,0,0,0,0,0,Mariano Candioti,candioti,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Castro_Taboada,0,0,0,0,0,Mariano Castro Taboada,castro_taboada,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Castro_Zald%C3%ADvar,6,0,0,0,0,Mariano Castro Zaldívar,castro_taboada,peru,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Escalada,0,4,0,4,8,Mariano Escalada,san_martín,argentina,16,0,0.25,0,0.25,0.5
https://es.wikipedia.org/wiki/Mariano_Felipe_Paz_Sold%C3%A1n,0,0,0,0,0,Mariano Felipe Paz Soldán,paz_soldán,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Ignacio_Prado,0,25,6,5,0,Mariano Ignacio Prado,málaga,peru,36,0,0.6944444444444444,0.16666666666666666,0.1388888888888889,0
https://es.wikipedia.org/wiki/Mariano_Ignacio_Prado_Ochoa,4,0,0,1,0,Mariano Ignacio Prado,prado,peru,5,0.8,0,0,0.2,0
https://es.wikipedia.org/wiki/Mariano_Jos%C3%A9_de_Escalada,0,0,0,0,0,Mariano José de Escalada,escalada,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Orihuela_Bravo,0,0,0,0,0,Mariano Orihuela Bravo,orihuela,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Ospina_Chaparro,0,0,0,0,0,Mariano Ospina Chaparro,ospina,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Ospina_Hern%C3%A1ndez,6,0,0,0,0,Mariano Ospina Hernández,ospina,colombia,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Ospina_P%C3%A9rez,36,0,0,0,0,Mariano Ospina Pérez,ospina,colombia,36,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Ospina_Rodr%C3%ADguez,20,0,4,0,0,Mariano Ospina Rodríguez,ospina,colombia,24,0.8333333333333334,0,0.16666666666666666,0,0
https://es.wikipedia.org/wiki/Mariano_Ospina_V%C3%A1squez,4,0,0,0,0,Mariano Ospina Vásquez,ospina,colombia,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Par%C3%ADs_Ricaurte,20,0,0,0,0,Mariano París Ricaurte,parís,colombia,20,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Prado_Heudebert,0,0,0,0,0,Mariano Prado Heudebert,prado,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Prado_Ugarteche,1,0,1,2,0,Mariano Prado Ugarteche,prado,peru,4,0.25,0,0.25,0.5,0
https://es.wikipedia.org/wiki/Mariano_Puga,0,0,0,0,0,Mariano Puga,concha_chile,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Puga_Vega,4,0,0,0,0,Mariano Puga Vega,concha_chile,chile,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Riva_Palacio,0,0,0,0,0,Mariano Riva Palacio,riva_palacio,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Saavedra,2,0,0,0,0,Mariano Saavedra,otálora,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Sanz_de_Santamar%C3%ADa,0,0,0,0,0,Mariano Sanz de Santamaría,sanz_de_santamaría,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Mariano_Severo_Balcarce,9,0,0,0,0,Mariano Severo Balcarce,balcarce,argentina,9,1,0,0,0,0
