Banda,Título,Letra,Link
José José,Si Me Dejas Ahora,"Si me dejas ahora


No seré capaz de sobrevivir


Me encadenaste a tu falda


Y enseñaste a mi alma a depender de ti


Ataste mi piel a tu piel


Y tu boca a mi boca


Clavaste tu mente en la mía


Como una espada en la roca


Y ahora me dejas como si fuera yo


Cualquier cosa


Si me dejas ahora


No seré capaz de volver a sentir


Me alejaste de todo


Y ahora dejas que me hunda en el lodo


Me cuesta tanto creer


Que no tengas corazón


Que yo he sido en tu cadena de amor


Tan solo un eslabón


Y en tu escalera un peldaño


Al que no te importa pisar


Y hacerle daño


Estoy preso entre las redes de un poema


Eres tú quien me puede ayudar o me condena


Eres lo mejor de mi pasado


Eres tú quien aún me tiene enamorado


Eres tú, solo tú


Eres tú, solo tú


Si me dejas ahora


Mi espíritu se irá tras de ti


Cabalgará día y noche


Sintiéndose soñador y quijote


Porque ataste mi piel a tu piel


Y tu boca a mi boca


Clavaste tu mente en la mía


Como una espada en la roca


Y ahora me dejas como si fuera yo


Cualquier cosa


Estoy preso entre las redes de un poema


Eres tú quien me puede ayudar o me condena


Eres lo mejor de mi pasado


Eres tú quien aún me tiene enamorado


Eres tú, solo tú


Eres tú, solo tú


Estoy preso entre las redes de un poema


Eres tú quien me puede ayudar o me condena


Eres tú, solo tú


Eres tú, solo tú


Eres tú, solo tú


Eres tú, solo tú


Eres tú, solo tú",https://www.letras.com//jose-jose/135237/
José José,Si Me Enamoro,"Si me enamoro


Casi siempre lloro


Y me decepciono


Si mi amor fracasó


Nunca me quieres


Como yo te quiero


Por eso yo espero


Volver a sufrir


Vivo pensando


Que el amor no existe


Cuando esta llegando


Viene la decepción


Todo es mentira


No creo en la vida


Si me enamoro


Me decepciono otra vez


Todo es mentira


No creo en la vida


Si me enamoro


Me decepciono otra vez


Si me enamoro


Me decepciono otra vez",https://www.letras.com//jose-jose/si-me-enamoro/
José José,Si Te Parece Poco,"Si te parece poco


Que haya dejado todo


Que haya roto mi vida


Para dártela a ti


Si te parece poco


Que aguante que me miren


Igual que a un bicho raro


Que no sabe vivir


Si te parece poco


Que sangre por el alma


Al ver como te encanta


Herirme porque sí


Si te parece poco


Que no busque refugio


Ni auxilio ni remedio


Ni alivio por ahí


Tú dirás


Amor


Tú dirás


Me cuelgo, me quemo


Me río, me lanzo al vacío


Me fundo, me pierdo


O quizás me aguanto


Me muero de pena


Me corto las venas


Me duermo, me olvido


O quizás tú dirás


Amor, si quieres algo más


Si te parece poco


Que haya dado la vuelta


Más de quinientos grados


A mi forma de ser


Si te parece poco


Que me haya acomodado


Al rincón de tu vida


Donde quieres que esté


Si te parece poco


Que deje grandes cosas


Por mínimos caprichos


Que tú puedas tener


Si te parece poco


Que renuncie a mí mismo


Y queme mis proyectos


Y mis sueños de ayer


Tú dirás


Amor


Tú dirás


Me cuelgo, me quemo


Me río, me lanzo al vacío


Me pierdo o quizás tú dirás


Me aguanto


Me muero de pena


Me corto las venas


Me duermo, me olvido


O quizás me cuelgo, me quemo


Me río, me lanzo al vacío


Me pierdo o quizás tú dirás


Me aguanto


Me muero de pena


Me corto las venas


Me duermo, me olvido


O quizás me cuelgo, me quemo",https://www.letras.com//jose-jose/si-te-parece-poco/
José José,Siempre Te Vas,"Tus labios son los que me besan, tu no


Tu cuerpo es el que se entrega, tu no


Estas conmigo pero ausente, inventando una pasión


Que no te sale, que ya no sientes


Abrázame no mires la hora por favor


No me recuerdes que te tienes que ir, amor


Odio ese amor de cuatro a siete, que se apaga con el Sol


Y ese me voy como pidiéndome perdón


Siempre te vas, porque te vas


A dónde vas, con quien te vas


Quien puede ser ese otro hombre


Que me ha robado el nombre


Que me ha robado tu calor


Siempre te vas, porque te vas


A dónde vas, con quien te vas


Estas distinta, estas distante


Que fue de la de antes, y que será de mi, amor


Tus brazos son los que me abrazan, tu no


Tus manos son las que acarician, tu no


Porque no finges que me quieres, miéntele a u corazón


Prefiero eso, a no tenerte


Cuanto me queda por amarte dímelo


Pero mejor no digas nada por favor


Odio este amor que vive preso en las agujas de un reloj


Odio esa mezcla de dulzura y compasión


Siempre te vas, porque te vas


A dónde vas, con quien te vas


Quien puede ser ese otro hombre


Que me ha robado el nombre


Que me ha robado tu pasión


Siempre te vas, porque te vas


A dónde vas, con quien te vas


Estas distinta, estas distante


Que fue de la de antes, y que será de mi amor


Siempre te vas, porque te vas


A dónde vas, con quien te vas


Estas distinta, estas distante


Que fue de la de antes, y que será de mi amor",https://www.letras.com//jose-jose/siempre-te-vas/
José José,Sin Ella (Without Her),"Toda la noche esperé que viniera ella


Pero no llego y sollozando


Ahora bien que sé


Lo que es pasar un día más sin ella


Un día más sin ella


No tiene caso llorar


Si no voy a poder llenar el lugar


Que hoy vacío está sin su calor


Que triste pasar un día más sin ella


Un día más sin ella


Un día la conocí y con ella fui a un mundo feliz


Me entregó su amor


Amor que después llorando extrañe


Pasando un día más sin ella, ah, ah, ah


Es tan hermoso el amor


Que nos envuelve a los dos en su suave calor


Pero ese calor se convierte en dolor


Rompe mi corazón si paso un día más sin ella


Si paso un día más sin ella


Moriré sin ella


Lloraré sin ella, ah


Moriré sin ella


Lloraré sin ella, ah


Moriré sin ella",https://www.letras.com//jose-jose/sin-ella-without-her/
José José,Sin Saber,"Sin saber


Que había otro en tu vida


Puse mis ojos en ti


Sin saber


Sin saber


Fueron pasando los días


Y te hice dueña mía, sin saber


Sin saber (shalalala lalala)


Sin saber


Que no podías amarme


Solo me puse a soñar


Sin saber


Sin saber


Era feliz en mi sueño


Porque me hice tu dueño


Sin saber, sin saber


Sin saber


Todo ocurrió sin saber


Y mientras yo te quería


Tú le querías a él


Y ahora, ¿qué hago yo?


Y ahora, ¿qué voy a hacer?


Si tú estás enamorada


Y yo estoy sin tu querer


Y ahora, ¿qué hago yo?


Y ahora, ¿qué voy a hacer?


Si tú estás enamorada


Y yo estoy sin tu querer


Sin saber


Que había otro en tu vida


Puse mis ojos en ti


Sin saber


Sin saber


Fueron pasando los días


Y te hice dueña mía, sin saber


Sin saber


Sin saber


Todo ocurrió sin saber


Y mientras yo te quería


Tú le querías a él


Y ahora, ¿qué hago yo?


Y ahora, ¿qué voy a hacer?


Si tú estás enamorada


Y yo estoy sin tu querer


Y ahora, ¿qué hago yo?


Y ahora, ¿qué voy a hacer?


Si tú estás enamorada


Y yo estoy sin tu querer


Y ahora, ¿qué hago yo?


Y ahora, ¿qué voy a hacer?


Si tú estás enamorada


Y yo estoy sin tu querer",https://www.letras.com//jose-jose/sin-saber/
José José,Sin Ti,"Sin ti


Yo siento que la vida se me va


Que todo lo que quiero ya no está


Que no hay una razón para que viva


Sin ti


No tengo nada, bueno que contar


Mi historia va llegando a su final


Porque no sé vivir sin ti


Tal vez tendría que ser macho y aguantar


Buscar otros amores y enfrentar


La cruda realidad que te he perdido


Así, tratando de ser otro, de cambiar


Tan solo duraría un poco más


Que no es vivir, si ya no estás conmigo


Sin ti


No puedo imaginarlo, ni pensar


Que pueda nuevamente yo vivir


Un gran amor, sin ti


Sin ti


No tengo nada, bueno que contar


Mi historia va llegando a su final


Porque no sé vivir sin ti


Tal vez tendría que ser macho y aguantar


Buscar otros amores y enfrentar


La cruda realidad que te he perdido


Así, tratando de ser otro, de cambiar


Tan solo duraría un poco más


Que no es vivir, si ya no estás conmigo


Sin ti


No puedo imaginarlo, ni pensar


Que pueda nuevamente yo vivir


Un gran amor, sin ti",https://www.letras.com//jose-jose/sin-ti/
José José,Sólo Los Pájaros,"Después de recorrer tus pensamientos


Te encuentras justo al borde del final


Tan sola y aturdida entre la gente


Que no puedes más, que no puedes más


Quieres acabarte y volar


Pequeña encaramada en la ventana


Mirando desde arriba a la ciudad


No sueltes tu cabello para siempre


Vive un poco más, vive un poco más


Que aún te queda tiempo y verás


Solo los pájaros


Tienen derecho a volar


Detente un poco


Niña, déjate ayudar


Solo los pájaros


Tienen derecho a volar


Detente un poco


Niña, déjate ayudar


Comprendo que la vida es miserable


Si el hombre que quisiste te dejó


Y sientes un vacío irremediable


Pero aquí estoy yo, pero aquí esto yo


Vamos a intentarlo los dos


Después de estar al borde del abismo


Tu vida se despierta una vez más


Me miras y me asombro de mí mismo


Vamos a empezar, vamos a empezar


Te echaré una mano y verás


Solo los pájaros


Tienen derecho a volar


Detente un poco


Niña, déjate ayudar


Solo los pájaros


Tienen derecho a volar


Detente un poco


Niña, déjate ayudar


Solo los pájaros


Tienen derecho a volar


Detente un poco",https://www.letras.com//jose-jose/solo-los-pajaros/
José José,Solo Tú,"Dicen que es normal que ya


Con el pasar de los años


Pierda nuestro amor pasión


Y se nos quede templado


Dicen que es natural


Alguna que otra aventura


Yo ni soñando, mi amor


Para mí no hay más que una


Solo tú


Y tus manos calientes


Solo tú


Y tus labios ardientes


Solo tú


Y tu forma de hablar, de reír y de amar


Solo tú


Para andar por el tiempo


Solo tú


Para ser pluma o viento


Solo tú


Y tu forma de ser, y tu voz y tu piel


Dicen que podría ser


Que después de tanto amarte


Yo busque en ti la amistad


Y el amor en otra parte


Dicen que es lo normal


Alguna que otra aventura


Yo ni soñando, mi amor


Para mí no hay más que una",https://www.letras.com//jose-jose/solo-tu/
José José,Sólo Tú y Yo,"Veo la lluvia al caer, y lo bello que ha de ser


Cuando luego salga el Sol


Veo tu imagen sin querer


Y cada vez que pienso en ti


Siento ganas de ir contigo amor


Y es que tú y yo, fuimos hechos para estar


Solo tú y yo, y nadie más


Y es que tú y yo, somos nuestra realidad


Solo tú y o, y nadie más


Quiero tú risa alrededor, nunca lágrimas que son


Agua que se pierde amor


Dicen que es sabio esperar, pero nunca hay que dejar


Que se escape el tiempo sin amor


Y es que tú y yo, fuimos hechos para estar


Solos tú y yo, y nadie más


Y es que tú y yo, somos nuestra realidad


Solo tú y o, y nadie más


Oigo la lluvia al caer, y el olor de amanecer


Van cubriendo nuestro nuevo amor


Y cuando luego salga el Sol, y te sienta alrededor


Te diré que soy feliz así


Y es que tú y yo, fuimos hechos para estar


Solos tú y yo, y nadie más, (Solo tú y yo)


Y es que tú y yo, somos nuestra realidad


Solos tú y o, y nadie más


Y es que tú y yo, fuimos hechos para estar


Solos tú y yo, y nadie más


Y es que tú y yo, somos nuestra realidad


Solos tú y o, y nadie más


Y es que tú y yo, fuimos hechos para estar


Solos tú y yo, y nadie más


Oigo la lluvia al caer, y el olor de amanecer


Van cubriendo nuestro nuevo amor


Y cuando luego salga el Sol, y te sienta alrededor


Te diré que soy feliz así


Y es que tú y yo, fuimos hechos para estar


Solos tú y yo, y nadie más


Y es que tú y yo, somos nuestra realidad


Solos tú y o, y nadie más",https://www.letras.com//jose-jose/solo-tu-y-yo/
José José,Solo Yo Seguiré Siendo Tuyo,"Cuando muera


La flor de tu encanto


Cuando rinda


La vida tu orgullo


Cuando pruebes


La sal de tu llanto


Solo yo, seguiré siendo tuyo


Cuando ya


No te miren los hombres


Ni tu paso


Provoque murmullos


Cuando nadie


Recuerde tu nombre


Solo yo seguiré siendo tuyo, mi amor


Solo yo


Seguiré siendo tuyo


Como tú seguirás siendo mía


Y te juro


Que a pesar de mi orgullo


Que ni muerta saldrás de mi vida


Cuando caiga


El telón de esta farsa


Nuestro amor


Cantará de alegría


Y habrá un cielo


De azules comparsas


Anunciando


Tu dicha, y la mía


Mi Amor",https://www.letras.com//jose-jose/solo-yo-seguire-siendo-tuyo/
José José,Soy Así,"Eso que tú me pides es imposible


Yo sé que no he nacido para rey


Ni para príncipe


Tú quieres admirarme


Te has confundido


No sirvo para estar en un altar


Ni ser tu ídolo


Recuerda cuántas veces te lo dije


Cuántas veces te advertí


Soy así


Así nací y así me moriré


Con todos mis defectos


Ya lo sé


Nunca te engañé, nunca te mentí


Nunca lo negué


Soy así


Y sé muy bien que nunca cambiaré


Y acepto mi destino tal cual es


Nunca te engañé, nunca te mentí


Nunca lo negué


Eso que tú me pides es imposible


Nunca seré tu ángel del edén


Menos tu títere


Quieres que pise el suelo


Yo no podré jamás


Siempre estaré en el aire corazón


Como las águilas


Recuerda cuántas veces te lo dije


Cuántas veces te advertí


Soy así


Así nací y así me moriré


Con todos mis defectos


Ya lo sé


Nunca te engañé, nunca te mentí


Nunca lo negué


Soy así


Y sé muy bien que nunca cambiaré


Y acepto mi destino tal cual es


Nunca te engañé, nunca lo negué


Nunca te mentí


Soy así


Así nací y así me moriré


Con todos mis defectos, ya lo sé


Nunca te engañé, nunca te mentí",https://www.letras.com//jose-jose/soy-asi/
José José,Soy Tan Infiel,"Nunca me ha gustado ser


Propiedad de una mujer nada más


Siempre busco otro lugar


Donde pueda descargar mi ansiedad


Solo me le rindo al placer


Que me da cualquier mujer


Que me quiera


Soy tan infiel, infiel, infiel


Como una firma en un papel


Que se esconde en el silencio


Y se olvida con el tiempo


Soy tan infiel, infiel, infiel


Como un perfume de mujer


Que se impregna en cualquier cuerpo


Y se esfuma con el viento


Es por eso que me voy


Tú me tienes hasta hoy nada más


Tengo prisa por seguir


No me puedes exigir más amor


Solo me le rindo al placer


Que me da cualquier mujer


Que me quiera


Soy tan infiel, infiel, infiel


Como una firma en un papel


Que se esconde en el silencio


Y se olvida con el tiempo


Soy tan infiel, infiel, infiel


Como un perfume de mujer


Que se impregna en cualquier cuerpo


Y se esfuma con el viento


Soy tan infiel, infiel, infiel


Como una firma en un papel


Que se esconde con el tiempo


Y se olvida en el silencio",https://www.letras.com//jose-jose/infiel/
José José,Tal Vez Por Nada,"Ella es mi único sostén


Cuando la vida me acorrala


Ella me ayuda a desplegar


El corto vuelo de mis alas


Ella me empuja a continuar


Cuando el cansancio me apuñala


Y aún me preguntas por qué la amas


Si te parece, tal vez, por nada


Ella ha perdido junto a mí


La juventud de su mirada


Sé que su cuerpo envejeció


Entre mis manos desatadas


Ella ha sufrido más que yo


La adversidad, siempre callada


Y aún me preguntas por qué la amas


Si te parece, tal vez, por nada


Y tú eres solo la ilusión


Que en mi camino se cruzó


De una manera inesperada


El golpe de aire que avivó


Un viejo juego de pasión


Para una noche de escapada


Cómo has podido imaginar


Que un día la llegue a abandonar


Para seguirte en el camino


¿Por qué me obligas a elegir?


Cuando tú sabes por de más


Que estoy atado a su destino


Ya no es tan bella como tú


Pero también tuvo tus años


Tú solo pones juventud


En la balanza de este engaño


Pero en el arte del amor


Es importante la experiencia


Y la ternura y la paciencia


Y lo de menos es la apariencia


Y tú eres solo la ilusión


Que en mi camino se cruzó


De una manera inesperada


El golpe de aire que avivó


Un viejo juego de pasión


Para una noche de escapada


Cómo has llegado a imaginar


Que yo la llegue a abandonar


Para seguirte en el camino


Por qué me obligas a elegir


Cuando tú sabes por de más


Que estoy atado a su destino


Y tú eres solo la ilusión


Que en mi camino se cruzó


De una manera inesperada


El golpe de aire que avivó


El viejo juego de pasión


Para una noche de escapada


Cómo has llegado a imaginar


Que yo la llegue a abandonar


Para seguirte en el camino",https://www.letras.com//jose-jose/tal-vez-por-nada/
José José,Te Canto Solo a Ti,"Después de cada noche que lloraba


Y sufría suspirando no volverme a enamorar


Pensé que jamás encontraría a alguien que me inspirara


Y me hiciera a mí cantar


Y siendo una mañana de verano


Te encontré en mi camino y me puse a platicar


Entonces comprendí que tú serías


La persona que algún día yo había de enamorar


Ahora que estás en mi pensamiento


Que contigo solo pienso en tenerte junto a mí


Quisiera que comprendas, vida mía


Lo que siento aquí en mi pecho


Que te canto sólo a ti


Si tú me comprendieras, si quisieras, si sintieras un poquito de lo que siento por ti


Entonces te aseguro que serías la persona más dichosa


Que jamás yo conocí


Ahora que estás en mi pensamiento


Que contigo solo pienso en tenerte junto a mí


Quisiera que comprendas, vida mía


Lo que siento aquí en mi pecho


Que te canto sólo a ti


Si tú me comprendieras, si quisieras, si sintieras un poquito de lo que siento por ti


Entonces te aseguro que serías la persona más dichosa


Que jamás yo conocí",https://www.letras.com//jose-jose/te-canto-solo-a-ti/
José José,Te Deseo Amor,"Qué queda ya de nuestro amor?


Todo acabó por un error


La soledad, espejo fiel de mi dolor


Tantas promesas sin razón


Que pronto el viento se llevó


Todo cambió


Ya nuestro sueño terminó


Si fue la duda


La que opacó el brillo del amor


Como la nube negra


Cuando se interpone al Sol


De aquel amor entre tú y yo


Nada quedó, tal vez rencor


Y solo Dios sabe por qué lo permitió


Adiós",https://www.letras.com//jose-jose/te-deseo-amor/
José José,Te Me Olvidas,"Vas muriendo en mi recuerdo


Y en verdad no es culpa mía


Se confunde el sentimiento


Al sentir la lejanía


Pues no basta el sufrimiento


Ni el dolor de las heridas


Para hacer que las pasiones


Se conserven encendidas


Falta el trato continuado


El sabor de las caricias


Todas las pequeñas cosas


Que se viven día con día


Es por eso que al sentirte


Tan ausente de mi vida


Aunque no quiera olvidarte


Poco a poco, te me olvidas


Falta el trato continuado


El sabor de las caricias


Todas las pequeñas cosas


Que se viven día con día


Es por eso que al sentirte


Tan ausente de mi vida


Aunque no quiera olvidarte


Poco a poco, te me olvidas",https://www.letras.com//jose-jose/te-me-olvidas/
José José,Te Quiero Así (part. Lani Hall),"Te quiero así, sin más ni más


Unas veces dominante


Otras veces soñadora


Te quiero amante


Te quiero así, sin más ni más


Tan violento como el viento


Pero dulce como un beso


A la hora de amar


Te quiero así


Tú conmigo, yo para ti


Inventando un cielo color caramelo


Vivir por vivir


Amar por amar


Más que amor es ya navegar


Donde la aventura nos quiera llevar


Que más nos da


Te quiero así, tan natural


Como el aire, como el trigo


Con caricias de mujer


Y piel de niño


Te quiero así, tan natural


Como el agua en que me miro


Que más da rico o mendigo


Te quiero por ti


Te quiero así


Tú conmigo, yo para ti


Inventando un cielo color caramelo


Vivir por vivir


Amar por amar


Más que amor es ya navegar


Donde la aventura nos quiera llevar


Que más nos da


Te quiero así


Tú conmigo, yo para ti


Inventando un cielo color caramelo


Vivir por vivir


Amar por amar


Más que amor es ya navegar


Donde la aventura nos quiera llevar


Que más nos da


Te quiero así


Sin más ni más",https://www.letras.com//jose-jose/747504/
José José,Te Quiero Tal Como Eres,"Nunca cambies


Por complacerme


Por quererme retener, hmm hmm


Nunca imagines


Que te suceda


Que yo te deje de querer


Nunca pienses


Que te abandone


No temas a mi ingratitud, hmm hmm


Tanto en las buenas


Como en las malas


Te quiero tal como eres tú


Ya no intentes


Nuevas modas


Ni el pelo cambies de color, hmm hmm


Siempre fuiste


Mi vida entera


Mi entrega entera por amor


No trates ya de impresionarme


Me puedes hacer enojar, hmm hmm


Así te acepto


Así me gustas


Como eres tú te voy a amar


Quiero saber si siempre vas a ser


La misma que yo conocí


Espero que tú creas siempre en mí


Tal como yo he creído en ti


Dije te amo


Y es para siempre


Pues nunca te voy a dejar, hmm hmm


Así te quiero


Así me gustas


Como eres tú te voy a amar


Dije te amo


Y es para siempre


Pues nunca te voy a dejar, hmm hmm


Así te quiero


Así me gustas


Como eres tú te voy a amar",https://www.letras.com//jose-jose/te-quiero-tal-como-eres/
José José,Te Recordaré,"No pudo ser


Lo quiso así el destino


No pudo ser y lo acepto mi alma


No pudo ser por ti


No pudo ser por mí


Aún cuando nuestro amor era infinito


Si fue un error


Habernos conocido


No me arrepentiré de amarte tanto


Fue bello amar así


Pero no pudo ser


Hay muchas cosas bellas imposibles


Te recordaré


Mi dulce amor


Y no olvidaré nuestros momentos


Ni cuando tú y yo


Llenos de pasión


No nos acordábamos del mundo


Te recordaré


Por tu reír


Y esa forma tierna de mirarme


Te recordaré


Te recordaré


Aunque recordarte


Me haga daño


Si fue un error


Habernos conocido


No me arrepentiré de amarte tanto


Fue bello amar así


Pero no pudo ser


Hay muchas cosas bellas imposibles


Te recordaré


Mi dulce amor


Y no olvidaré nuestros momentos


Ni cuando tú y yo


Llenos de pasión


No nos acordábamos del mundo


Te recordaré por tu reír


Y esa forma tierna de mirarme


Te recordaré


Te recordaré


Aunque recordarte


Me haga daño


Te recordaré


Te recordaré


Aunque recordarte


Me haga daño


Te recordaré


Te recordaré


Aunque recordarte


Me haga daño",https://www.letras.com//jose-jose/te-recordare/
José José,Tiempo (part. Marco Antonio Muñiz),"Sabia virtud de conocer el tiempo


A tiempo amar y desatarse a tiempo


Como dice el refrán: Dar tiempo al tiempo


Que de amor y dolor, alivia el tiempo


Aquel amor a quien amé a destiempo


Martirizome tanto y tanto tiempo


Que no sentí jamás correr el tiempo


Tan acremente como en ese tiempo


Amar, queriendo como en otro tiempo


Ignoraba yo aun que el tiempo es oro


Cuánto tiempo perdí


Ay, cuánto tiempo


Y hoy que de amores ya no tengo tiempo


Amor de aquellos tiempos, cuánto añoro


La dicha inicua de perder el tiempo


Amar, queriendo como en otro tiempo


Ignoraba yo aun que el tiempo es oro


Cuánto tiempo perdí


Ay, cuánto tiempo


Y hoy que de amores ya no tengo tiempo


Amor de aquellos tiempos, cuánto añoro


La dicha inicua de perder el tiempo",https://www.letras.com//jose-jose/747505/
José José,Tonto,"Tonto, me llaman tonto, porque te quiero, porque me muero


Dicen, que no me quieres y que cariño jamás me has dado


Más si supieran lo que yo siento, cuando me besas


Cómo disfruto la más pequeña de tus caricias


Sé que me mientes, que no me sientes


Que con tus besos solo me engañas


Pues qué me importa si yo a tú lado soy tan feliz


Tonto, me llaman tonto, solo se ríen cuando me miran


Solo quisiera que ellos probaran los labios tuyos


Que disfrutaran solo un minuto el estar contigo


Y cuando sientan lo que yo siento, que entre tus brazos está contento


Entonces nadie se atrevería a llamarme tonto


Dicen, que no me quieres y que cariño jamás me has dado


Solo quisiera que ellos probaran los labios tuyos


Que disfrutaran solo un minuto el estar contigo


Y cuando sientan lo que yo siento, que entre tus brazos está contento


Entonces nadie se atrevería a llamarme tonto


(Tonto), me llaman tonto, (tonto), me dicen tonto, (tonto), me llaman tonto",https://www.letras.com//jose-jose/tonto/
José José,Tranquilo,"Me da igual lo que hables


No me puedes herir


No me importa


El amor dura un día


O una eternidad


Pero el nuestro se marchó


Volverá


No busquemos ningún culpable


Ni tampoco una solución


Nuestro amor se quedó en el aire


Y el viento se lo llevó


Tranquilo, tranquilo me voy


Tranquilo, tal cual como soy


Hoy me voy de tu vida


Déjame que te diga


Que es mejor separarnos


Que vivir como extraños


Es mejor decir adiós


Tranquilo, tranquilo me voy


Tranquilo, tal cual como soy


Me da igual lo que hables


No me puedes herir


No me importa


El amor dura un día


O una eternidad


Pero el nuestro se marchó


Volverá


No busquemos ningún culpable


Ni tampoco una solución


Nuestro amor se quedó en el aire


Y el viento se lo llevó


Tranquilo, tranquilo me voy


Tranquilo, tal cual como soy


Hoy me voy de tu vida


Déjame que te diga


Que es mejor separarnos


Que vivir como extraños


Es mejor decir adiós


Tranquilo, tranquilo me voy


Tranquilo, tal cual como soy


Hoy me voy de tu vida


Déjame que te diga


Que es mejor separarnos


Que vivir como extraños


Es mejor decir adiós


Tranquilo, tranquilo me voy


Tranquilo, tal cual como soy


Tranquilo, tranquilo me voy


Tranquilo, tal cual como soy",https://www.letras.com//jose-jose/tranquilo/
José José,Triste Tarde Gris,"La lluvia de esta triste tarde gris


Golpea en mi ventana


Las ganas de volver a ser feliz


Me hacen pensar en ti


Momentos que a tu lado yo viví


Pasan en caravana


Detalles que jamás podre olvidar


Que tuve y que perdí


La lluvia de esta triste tarde gris


Invita a recordarte


Las ganas de tenerte y no poder


Me dan pena de mí


La lluvia continua


Y yo pensando en ti


Llueve y estoy sin tu amor


Sin poder abrazarte


Llueve y no puedo sentir


El calor de tu piel


Llueve y no puedo evitar


El querer recordarte


El pensar en amarte


Si pudiera otra vez


La lluvia de esta triste tarde gris


Invita a recordarte


Las ganas de tenerte y no poder


Me dan pena de mí


La lluvia continua


Y yo pensando en ti


Llueve y estoy sin tu amor


Sin poder abrazarte


Llueve y no puedo sentir


El calor de tu piel


Llueve y no puedo evitar


El querer recordarte


El pensar en amarte


Si pudiera otra vez


La lluvia de esta triste tarde gris


Invita a recordarte


Las ganas de tenerte y no poder


Me dan pena de mí


La lluvia continua


Y yo pensando en ti",https://www.letras.com//jose-jose/747506/
José José,Tu Ausencia,"Es tanta la pena que tengo


Que no puedo ni cantar


Quisiera morir al momento, llorar y llorar


Tu ausencia me da un sentimiento


Que destroza el corazón


Quisiera pensar como un loco, sin tener razón


No tener razón, para comprender


Que me olvidaste


Ni sentir así, la angustia, de que te alejaste


Yo quiero seguir a tu lado, y volver a ser feliz


No quiero vivir condenado a sufrir y sufrir


No tener razón, para comprender


Que me olvidaste


Ni sentir así, la angustia, de que te alejaste


Yo quiero seguir a tu lado, y volver a ser feliz


No quiero vivir condenado a sufrir y sufrir


No quiero vivir condenado a sufrir y sufrir",https://www.letras.com//jose-jose/tu-ausencia/
José José,Tú Ganas,"Si pretendes darme celos


Por llenarme de deseo


Para ser tú la que manda


Aunque tú digas que no


Si pretendes darme celos


Para castigarme un poco


Y que sepa que soy tuyo


Que eres más fuerte que yo


Tú ganas


Amor, me rindo del todo


Habrá de ser a tu modo


No pidas más ya de mí


Tú ganas


No abuses de que te amo


Amor, no me hagas más daño


¿Cómo puedes ser así?


Si pretendes darme celos


Y volverme medio loco


Para ver si así me sacas


Una gota más de amor


Si pretendes darme celos


Para ver como me pongo


Y divertirte conmigo


Y sentirte superior


Tú ganas


Amor, me rindo del todo


Habrá de ser a tu modo


No pidas más ya de mí


Tú ganas


No abuses de que te amo


Amor, no me hagas más daño


¿Cómo puedes ser así?",https://www.letras.com//jose-jose/747507/
José José,Tú Me Estás Volviendo Loco,"Otra vez, jugando con mi amor


Diciendo que ya no me necesitas


Por qué un día te me das


Y al otro te me quitas


Otra vez, volviendo a repetir


Que todo fue un error, una diablura


Por qué un día huyes de mí


Y al siguiente me buscas


Tú me estás volviendo loco corazón


Tú me estás haciendo malo porque sí


Tú me estás rompiendo el alma


Y es que ya no tengo calma


Ni contigo, ni sin ti


Tú me estás volviendo loco corazón


Tú me estás robando ganas de vivir


Y no hay modo de curarme


Porque no puedo quedarme


Ni contigo, ni sin ti


Otra vez, hablándome de él


Diciendo que es aquel, a quien tú amas


Por qué un día me traicionas


Y al siguiente me llamas


Otra vez, diciendo que te irás


Y que nunca jamás veré tu cara


Por qué un día estoy de más


Y al siguiente me extrañas


Tú me estás volviendo loco corazón


Tú me estás haciendo malo porque sí


Tú me estás rompiendo el alma


Y es que ya no tengo calma


Ni contigo, ni sin ti


Tú me estás volviendo loco corazón


Tú me estás robando ganas de vivir


Y no hay modo de curarme


Porque no puedo quedarme


Ni contigo, ni sin ti",https://www.letras.com//jose-jose/tu-me-estas-volviendo-loco/
José José,Tú Mi Delirio,"Si pudiera expresarte como es inmenso


En el fondo de mi corazón mi amor por ti


Este amor delirante que abraza mi alma


Es pasión que atormenta mi corazón


Siempre tú estás conmigo en mi tristeza


Estas en mi alegría y en mi sufrir


Porque en ti se encierra toda mi vida


Si no estoy contigo mi bien, no soy feliz


Es pasión delirio estar contigo


Y yo soy dichoso mi bien


Porque me quieres también


Porque en ti se encierra toda mi vida


Si no estoy contigo mi bien, no soy feliz


Es pasión delirio estar contigo


Y yo soy dichoso mi bien


Porque me quieres también",https://www.letras.com//jose-jose/135238/
