from,to,relation_type,from_nombre,from_pais,from_familia_normalizada,from_partido_norm,from_bloque_cargo,from_primary_elite_type,from_motivo_elite,from_elite_diplomatica,from_senal_transnacional,from_cargo_1,from_cargo_2,from_cargo_3,from_cargos_politicos,from_ocupacion,to_nombre,to_pais,to_familia_normalizada,to_partido_norm,to_bloque_cargo,to_primary_elite_type,to_motivo_elite,to_elite_diplomatica,to_senal_transnacional,to_cargo_1,to_cargo_2,to_cargo_3,to_cargos_politicos,to_ocupacion,motivo_relacion,misma_familia,mismo_pais,mismo_partido,mismo_bloque_cargo,ambos_diplomaticos,puente_transnacional,motivo_conexion,motivo_principal
https://es.wikipedia.org/wiki/Rigny,https://es.wikipedia.org/wiki/Francisco_Antonio_Zea,hijos,Rigny,Colombia,Zea,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,Francisco Antonio Zea,Colombia,Zea,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Político , botánico , periodista , diplomático y prócer de la independencia colombiana",parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Sophia_Vari,https://es.wikipedia.org/wiki/Fernando_Botero,conyuge,Sophia Vari,Colombia,Zea,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Artista, pintora, joyera, escultora",Fernando Botero,Colombia,Zea,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Jorge_Checa_Eguiguren,https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,padres,Jorge Checa Eguiguren,Ecuador,Eguiguren,APRA,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Manuel_Checa_Solari,https://es.wikipedia.org/wiki/Miguel_Antonio_Checa_Eguiguren,padres,Manuel Checa Solari,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Coleccionista de arte,Miguel Antonio Checa Eguiguren,Ecuador,Eguiguren,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Miguel_Antonio_Checa_Eguiguren,https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,padres,Miguel Antonio Checa Eguiguren,Ecuador,Eguiguren,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Miguel_Antonio_Checa_Eguiguren,https://es.wikipedia.org/wiki/Manuel_Checa_Solari,hijos,Miguel Antonio Checa Eguiguren,Ecuador,Eguiguren,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,Manuel Checa Solari,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Coleccionista de arte,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Miguel_Antonio_Checa_Eguiguren,https://es.wikipedia.org/wiki/Manuel_Checa_Solari,padres,Miguel Antonio Checa Eguiguren,Ecuador,Eguiguren,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,Manuel Checa Solari,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Coleccionista de arte,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Enrique_Checa_Eguiguren,https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,padres,Enrique Checa Eguiguren,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Luis_Antonio_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,padres,Luis Antonio Eguiguren Escudero,Ecuador,Eguiguren,Partido Socialdemócrata Peruano,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Periodista , abogado , político e historiador",Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,padres,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,Vicente Eguiguren Riofrío,Ecuador,Eguiguren,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,padres,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,Ignacio Escudero y Valdivieso,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Luis_Antonio_Eguiguren_Escudero,hijos,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,Luis Antonio Eguiguren Escudero,Ecuador,Eguiguren,Partido Socialdemócrata Peruano,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Periodista , abogado , político e historiador",parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Luis_Antonio_Eguiguren_Escudero,padres,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,Luis Antonio Eguiguren Escudero,Ecuador,Eguiguren,Partido Socialdemócrata Peruano,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Periodista , abogado , político e historiador",parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,hijos,Vicente Eguiguren Riofrío,Ecuador,Eguiguren,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,https://es.wikipedia.org/wiki/V%C3%ADctor_Eguiguren_Escudero,hijos,Vicente Eguiguren Riofrío,Ecuador,Eguiguren,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,Víctor Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Diplomático,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,padres,Vicente Eguiguren Riofrío,Ecuador,Eguiguren,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,padres,Víctor Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Diplomático,Vicente Eguiguren Riofrío,Ecuador,Eguiguren,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,padres,Víctor Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Diplomático,Ignacio Escudero y Valdivieso,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,hijos,Víctor Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Diplomático,Vicente Eguiguren Riofrío,Ecuador,Eguiguren,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,https://es.wikipedia.org/wiki/Miguel_Antonio_Checa_Eguiguren,hijos,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,Miguel Antonio Checa Eguiguren,Ecuador,Eguiguren,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,https://es.wikipedia.org/wiki/Enrique_Checa_Eguiguren,hijos,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,Enrique Checa Eguiguren,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,https://es.wikipedia.org/wiki/Jorge_Checa_Eguiguren,hijos,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,Jorge Checa Eguiguren,Ecuador,Eguiguren,APRA,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,https://es.wikipedia.org/wiki/Enrique_Checa_Eguiguren,padres,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,Enrique Checa Eguiguren,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,https://es.wikipedia.org/wiki/Jorge_Checa_Eguiguren,padres,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,Jorge Checa Eguiguren,Ecuador,Eguiguren,APRA,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,https://es.wikipedia.org/wiki/Miguel_Antonio_Checa_Eguiguren,padres,Miguel Checa y Checa,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Terrateniente,Miguel Antonio Checa Eguiguren,Ecuador,Eguiguren,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,padres,Ignacio Escudero y Valdivieso,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Francisco José Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado y jurista,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,https://es.wikipedia.org/wiki/V%C3%ADctor_Eguiguren_Escudero,padres,Ignacio Escudero y Valdivieso,Ecuador,Eguiguren,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Víctor Eguiguren Escudero,Ecuador,Eguiguren,Partido Civil,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Diplomático,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Emilio_Estrada_Icaza,https://es.wikipedia.org/wiki/Victor_Emilio_Estrada,padres,Emilio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arqueólogo,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Julio_Estrada_Icaza,https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,padres,Julio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,"Historiador , empresario , catedrático",Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Emilio_Estrada,https://es.wikipedia.org/wiki/Lastenia_Gamarra_Men%C3%A9ndez,conyuge,Emilio Estrada,Ecuador,Estrada (Ecuador),Partido Liberal del Ecuador,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Comerciante e industrial,Lastenia Gamarra Menéndez,Ecuador,Estrada (Ecuador),NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Emilio_Estrada,https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,hijos,Emilio Estrada,Ecuador,Estrada (Ecuador),Partido Liberal del Ecuador,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Comerciante e industrial,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Victor_Emilio_Estrada,https://es.wikipedia.org/wiki/Emilio_Estrada,padres,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Emilio Estrada,Ecuador,Estrada (Ecuador),Partido Liberal del Ecuador,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Comerciante e industrial,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Victor_Emilio_Estrada,https://es.wikipedia.org/wiki/Emilio_Estrada_Icaza,hijos,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Emilio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arqueólogo,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Victor_Emilio_Estrada,https://es.wikipedia.org/wiki/Julio_Estrada_Icaza,hijos,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Julio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,"Historiador , empresario , catedrático",parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Victor_Emilio_Estrada,https://es.wikipedia.org/wiki/Emilio_Estrada_Icaza,padres,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Emilio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arqueólogo,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,https://es.wikipedia.org/wiki/Emilio_Estrada,padres,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Emilio Estrada,Ecuador,Estrada (Ecuador),Partido Liberal del Ecuador,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Comerciante e industrial,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,https://es.wikipedia.org/wiki/Emilio_Estrada_Icaza,hijos,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Emilio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arqueólogo,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,https://es.wikipedia.org/wiki/Julio_Estrada_Icaza,hijos,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Julio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,"Historiador , empresario , catedrático",parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,https://es.wikipedia.org/wiki/Julio_Estrada_Icaza,padres,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Julio Estrada Icaza,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,"Historiador , empresario , catedrático",parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/V%C3%ADctor_Emilio_Estrada,https://es.wikipedia.org/wiki/Emilio_Estrada,hijos,Victor Emilio Estrada,Ecuador,Estrada (Ecuador),NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Escritor y banquero,Emilio Estrada,Ecuador,Estrada (Ecuador),Partido Liberal del Ecuador,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Comerciante e industrial,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Lastenia_Gamarra_Men%C3%A9ndez,https://es.wikipedia.org/wiki/Emilio_Estrada,conyuge,Lastenia Gamarra Menéndez,Ecuador,Estrada (Ecuador),NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,Emilio Estrada,Ecuador,Estrada (Ecuador),Partido Liberal del Ecuador,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Comerciante e industrial,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Luis_Noboa_Naranjo,https://es.wikipedia.org/wiki/Isabel_Noboa,hijos,Luis Noboa Naranjo,Ecuador,Noboa,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Empresario,Isabel Noboa,Ecuador,Noboa,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Empresaria , inversionista",parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Luis_Noboa_Naranjo,https://es.wikipedia.org/wiki/%C3%81lvaro_Noboa,hijos,Luis Noboa Naranjo,Ecuador,Noboa,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Empresario,Álvaro Noboa,Ecuador,Noboa,Partido Roldosista Ecuatoriano (1998-2002) Partido Renovador Institucional Acción Nacional (1999-2014) Adelante Ecuatoriano Adelante (2015-2020),Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,"Político , empresario y banquero",parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/%C3%81lvaro_Noboa,https://es.wikipedia.org/wiki/Luis_Noboa_Naranjo,padres,Álvaro Noboa,Ecuador,Noboa,Partido Roldosista Ecuatoriano (1998-2002) Partido Renovador Institucional Acción Nacional (1999-2014) Adelante Ecuatoriano Adelante (2015-2020),Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,"Político , empresario y banquero",Luis Noboa Naranjo,Ecuador,Noboa,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Empresario,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
