url,nombre,pais_origen,pais_vinculo,tipo_vinculo,campo_detectado
https://es.wikipedia.org/wiki/Pedro_Cort%C3%A9s_de_Monroy,Pedro Cortés de Monroy,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Luis_Cousi%C3%B1o,Luis Cousiño,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Bernardo_O%27Higgins,Bernardo O'Higgins,chile,peru,residencia,residencia
https://es.wikipedia.org/wiki/An%C3%ADbal_Pinto_Garmendia,Aníbal Pinto,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/An%C3%ADbal_Pinto_Garmendia,Aníbal Pinto,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ambrosio_O%27Higgins,Ambrosio O'Higgins,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Isabel_Riquelme,Isabel Riquelme,chile,peru,residencia,residencia
https://es.wikipedia.org/wiki/Isabel_Riquelme,Isabel Riquelme,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Rosario_Puga,Rosario Puga,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Rosario_Puga,Rosario Puga,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Pedro_Demetrio_O%27Higgins,Pedro Demetrio O'Higgins,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Pedro_Demetrio_O%27Higgins,Pedro Demetrio O'Higgins,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Antonio_Pinto,Francisco Antonio Pinto,chile,argentina,residencia,residencia
https://es.wikipedia.org/wiki/Luisa_Garmendia,Luisa Garmendia,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/An%C3%ADbal_Pinto,Aníbal Pinto,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/An%C3%ADbal_Pinto,Aníbal Pinto,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,Federico Errázuriz Zañartu,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Arturo_Edwards_Ross,Arturo Edwards Ross,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Agust%C3%ADn_Edwards_Ossand%C3%B3n,Agustín Edwards Ossandón,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Fernando_Err%C3%A1zuriz_Sotomayor,Fernando Errázuriz Sotomayor,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Larra%C3%ADn_Err%C3%A1zuriz,Manuel Larraín Errázuriz,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Godofredo_Iommi,Godofredo Iommi,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alberto_Labb%C3%A9_Galilea,Alberto Labbé Galilea,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Micaela_Campos_y_Gavi%C3%B1o,Micaela Campos y Gaviño,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_de_Galleguillos_y_Corbal%C3%A1n-Castilla,Juan Antonio de Galleguillos y Corbalán-Castilla,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_de_Galleguillos_y_Godoy,Juan Antonio de Galleguillos y Godoy,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/%C3%81lvaro_de_Galleguillos_y_Riberos_de_Castilla,Álvaro de Galleguillos y Riberos de Castilla,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_de_Galleguillos_y_Riberos_de_Castilla,Juan Antonio de Galleguillos y Riberos de Castilla,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Antonio_G%C3%B3mez_de_Galleguillos,Antonio Gómez de Galleguillos,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Antonio_G%C3%B3mez_de_Galleguillos,Antonio Gómez de Galleguillos,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Antonio_Guti%C3%A9rrez_y_Galleguillos,Antonio Gutiérrez y Galleguillos,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_Garret%C3%B3n_Pibernat,Juan Antonio Garretón Pibernat,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Vidaurre,José Antonio Vidaurre,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Hern%C3%A1n_Lav%C3%ADn_Cerda,Hernán Lavín Cerda,chile,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Familia_Matte_P%C3%A9rez,Familia Matte Pérez,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Familia_Matte_P%C3%A9rez,Familia Matte Pérez,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carmen_Ib%C3%A1%C3%B1ez,Carmen Ibáñez,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Carmen_Ib%C3%A1%C3%B1ez,Carmen Ibáñez,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Carlos_Bistoto,Juan Carlos Bistoto,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Monckeberg,Nicolás Monckeberg,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Monckeberg,Nicolás Monckeberg,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Sergio_Urrejola,Sergio Urrejola,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Sergio_Urrejola,Sergio Urrejola,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alberto_Montt,Alberto Montt,chile,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Julio_Montt_Salamanca,Julio Montt Salamanca,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Esteban_de_Montt_Cabrera,José Esteban de Montt Cabrera,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Nicolasa_Montt_de_Marambio,Nicolasa Montt de Marambio,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Rosario_Montt,Rosario Montt,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Rosario_Montt_Goyenechea,Rosario Montt,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ronald_Kay,Ronald Kay,chile,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Macarena_Santelices,Macarena Santelices,chile,peru,residencia,residencia
https://es.wikipedia.org/wiki/Ignacio_Carrera_Pinto,Ignacio Carrera Pinto,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/David_de_Tezanos_Pinto,David de Tezanos Pinto,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_de_Tezanos_Pinto,Jorge de Tezanos Pinto,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_de_Tezanos_Pinto,Jorge de Tezanos Pinto,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_de_Tezanos_Pinto_%28constituyente%29,Manuel de Tezanos Pinto (constituyente),argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jaime_Pinto,Jaime Pinto,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Sebasti%C3%A1n_Pinto,Sebastián Pinto,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Fontecilla,José Miguel Carrera Fontecilla,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Fontecilla,José Miguel Carrera Fontecilla,argentina,peru,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Fontecilla,José Miguel Carrera Fontecilla,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Fontecilla,José Miguel Carrera Fontecilla,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Luisa_Garmendia_Alurralde,Luisa Garmendia,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Verdugo,José Miguel Carrera,chile,argentina,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Verdugo,José Miguel Carrera,chile,uruguay,residencia,residencia
https://es.wikipedia.org/wiki/Liliana_Garc%C3%ADa,Liliana García,uruguay,chile,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_de_Pi%C3%B1era_y_Lombera,José de Piñera y Lombera,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,Hernán Cortés,mexico,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ram%C3%B3n_Garc%C3%ADa_de_Le%C3%B3n_y_Pizarro,Ramón García de León y Pizarro,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ram%C3%B3n_Garc%C3%ADa_de_Le%C3%B3n_y_Pizarro,Ramón García de León y Pizarro,argentina,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Diego_Pizarro_del_Pozo_y_Clavijo_G%C3%A1lvez,Diego Pizarro del Pozo y Clavijo Gálvez,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Diego_Pizarro_del_Pozo_y_Clavijo_G%C3%A1lvez,Diego Pizarro del Pozo y Clavijo Gálvez,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gonzalo_Pizarro,Gonzalo Pizarro,peru,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Catalina_Su%C3%A1rez_Marcayda,Catalina Suárez Marcayda,chile,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Cuxirimay_Ocllo,Cuxirimay Ocllo,mexico,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alonso_Hern%C3%A1ndez_Portocarrero,Alonso Hernández Portocarrero,mexico,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Constanza_Nordenflycht,Constanza Nordenflycht,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Constanza_de_Nordenflycht,Constanza Nordenflycht,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Felipe_Braun,Felipe Braun,chile,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Andr%C3%A9s_Prieto,Andrés Prieto,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Andr%C3%A9s_Prieto,Andrés Prieto,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Fernando_M%C3%A1rquez_de_la_Plata_Encalada,Fernando Márquez de la Plata Encalada,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_de_Santiago_Concha,José de Santiago Concha,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_de_Santiago_Concha_y_Traslavi%C3%B1a,José de Santiago Concha y Traslaviña,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Melchor_de_Santiago_Concha_y_Errazquin,Melchor de Santiago Concha y Errazquin,chile,peru,trabajo,cargos_politicos
https://es.wikipedia.org/wiki/Melchor_de_Santiago_Concha_y_Errazquin,Melchor de Santiago Concha y Errazquin,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Benjam%C3%ADn_Subercaseaux,Benjamín Subercaseaux,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Waldemar_M%C3%A9ndez,Waldemar Méndez,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Paz_Undurraga,Paz Undurraga,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ricardo_Vald%C3%A9s_Bustamante,Ricardo Valdés Bustamante,chile,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ignacio_de_la_Carrera_y_de_las_Cuevas,Ignacio de la Carrera y de las Cuevas,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera,José Miguel Carrera,chile,argentina,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera,José Miguel Carrera,chile,uruguay,residencia,residencia
https://es.wikipedia.org/wiki/Ignacio_de_la_Carrera,Ignacio de la Carrera y de las Cuevas,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Manso_de_Velasco,José Antonio Manso de Velasco,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Manso_de_Velasco,José Antonio Manso de Velasco,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Eugenio_Torres_de_Velasco,Eugenio Torres de Velasco,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Condado_de_Superunda,Condado de Superunda,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Bigote_Arrocet,Bigote Arrocet,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carolina_Mestrovic,Carolina Mestrovic,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_Vial_Espantoso,Carlos Vial Espantoso,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Camilo_Vial,Manuel Camilo Vial,argentina,chile,trabajo,cargos_politicos
https://es.wikipedia.org/wiki/Manuel_Camilo_Vial,Manuel Camilo Vial,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Marambio,Francisco Marambio,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Laura_Vicu%C3%B1a,Laura Vicuña,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_de_Larra%C3%ADn_y_Vicu%C3%B1a,Santiago de Larraín y Vicuña,chile,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Rivas_Vicu%C3%B1a,Manuel Rivas Vicuña,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Aquiles_Vergara,Aquiles Vergara,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Pablo_Vicu%C3%B1a,Pablo Vicuña,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mar%C3%ADa_Mercedes_Pino_Ch%C3%A1vez,María Mercedes Pino Chávez,chile,argentina,residencia,residencia
https://es.wikipedia.org/wiki/Emiliano_Figueroa,Emiliano Figueroa,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Adolfo_Zald%C3%ADvar,Adolfo Zaldívar,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Cristi%C3%A1n_Maquieira,Cristián Maquieira,chile,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Videla_Castillo,José Videla Castillo,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Videla_Castillo,José Videla Castillo,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Horacio_Walker,Horacio Walker,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Walker_Mart%C3%ADnez,Joaquín Walker Martínez,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Yarur_Banna,Jorge Yarur Banna,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Yarur_Lolas,Juan Yarur Lolas,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Patricio_Lynch,Patricio Lynch,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Adolfo_Zald%C3%ADvar_Larra%C3%ADn,Adolfo Zaldívar,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/An%C3%ADbal_Za%C3%B1artu,Aníbal Zañartu,chile,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Pedro_Trujillo_Za%C3%B1artu,Pedro Trujillo Zañartu,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Isabel_Allende_Bussi,Isabel Allende Bussi,chile,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Isabel_Allende,Isabel Allende,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Henrique_Arboleda_Cort%C3%A9s,Henrique Arboleda Cortés,peru,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Julio_Arboleda_Valencia,Julio Arboleda Valencia,colombia,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Jos%C3%A9_Mosquera,Manuel José Mosquera,colombia,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Urrutia_Holgu%C3%ADn,Francisco Urrutia Holguín,colombia,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn,Jorge Holguín Mallarino,chile,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn_Mallarino,Jorge Holguín Mallarino,chile,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Urrutia_Ord%C3%B3%C3%B1ez,Francisco Urrutia Ordóñez,colombia,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Urrutia_Holgu%C3%ADn,Francisco Urrutia Holguín,colombia,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Luis_Tanco_Arg%C3%A1ez,Luis Tanco Argáez,peru,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Tanco,Nicolás Tanco,peru,colombia,biografía,biografia_inicial
