url,nombre,pais,familia_normalizada,motivo_elite,primary_elite_type,bloque_cargo,partido_norm,elite_politica,elite_partidaria,elite_familiar,elite_diplomatica,elite_economica,senal_transnacional,cargo_1,cargo_2,cargo_3,cargos_politicos,ocupacion,lugar_nacimiento,lugar_fallecimiento,nacionalidad,conexion_otros_paises,redes_dentro_pais,redes_entre_paises
https://es.wikipedia.org/wiki/Ariel_L%C3%B3pez_Padilla,Ariel López Padilla,México,Fernández Veraud,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actor , actor de televisión, actor de cine y bailarín de ballet",NA,NA,Mexicano,NA,NA,NA
https://es.wikipedia.org/wiki/Alejandro_Carrillo_Marcor,Alejandro Carrillo Marcor,México,Fernández Veraud,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Diplomático,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/El_Hijo_del_Ahuizote,El Hijo del Ahuizote,México,Flores Magón,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Enrique_Flores_Mag%C3%B3n,Enrique Flores Magón,México,Flores Magón,élite partidaria | élite familiar,Partidaria,Profesional,Partido Liberal Mexicano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Periodista y político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jes%C3%BAs_Flores_Mag%C3%B3n,Jesús Flores Magón,México,Flores Magón,élite partidaria | élite familiar,Partidaria,Profesional,Partido Liberal Mexicano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político , periodista , abogado y ministro",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Ricardo_Flores_Mag%C3%B3n,Ricardo Flores Magón,México,Flores Magón,élite partidaria | élite familiar,Partidaria,Profesional,Partido Liberal Mexicano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"periodista , político , dramaturgo y filósofo",NA,NA,mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Teodoro_Flores,Teodoro Flores,México,Flores Magón,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Regeneraci%C3%B3n_%28peri%C3%B3dico%29,Regeneración (periódico),México,Flores Magón,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Mar%C3%ADa_Talavera_Brouss%C3%A9,María Talavera Broussé,México,Flores Magón,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Política y anarquista,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Teotitl%C3%A1n_de_Flores_Mag%C3%B3n,Teotitlán de Flores Magón,México,Flores Magón,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Rossana_Fuentes_Berain,Rossana Fuentes Berain,México,Fuentes Berain,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Periodista, escritora, empresaria",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Sandra_Fuentes-Berain_Villenave,Sandra Fuentes-Berain Villenave,México,Fuentes Berain,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Diplomática,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Rebecca_Jones,Rebecca Jones,México,Fuentes Berain,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Actriz productora de televisión,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Alejandro_Camacho,Alejandro Camacho,México,Fuentes Berain,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actor , actor de televisión, actor de cine y productor de televisión",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Francesca_Guill%C3%A9n,Francesca Guillén,México,Fuentes Berain,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actriz de televisión, actriz de teatro y actriz de cine",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Hermenegildo_Galeana,Hermenegildo Galeana,México,Galeana,élite económica,Económica,Militar,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado, militar",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Dionisio_Meade_y_Garc%C3%ADa_de_Le%C3%B3n,Dionisio Meade y García de León,México,García de León,élite partidaria,Partidaria,Profesional,Partido Revolucionario Institucional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , economista",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Meade_Kuribre%C3%B1a,José Antonio Meade Kuribreña,México,García de León,élite partidaria,Partidaria,Profesional,Independiente (ligado al PRI ),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político , economista y abogado",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Rafael_Garc%C3%ADa_Granados,Rafael García Granados,México,García Granados,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Historiador,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Mar%C3%ADa_Garc%C3%ADa_Granados_y_Sabor%C3%ADo,María García Granados y Saborío,México,García Granados,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Socialité,NA,NA,Guatemalteca,NA,NA,NA
https://es.wikipedia.org/wiki/Alberto_Garc%C3%ADa_Granados,Alberto García Granados,México,García Granados,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_Garc%C3%ADa_Granados,María Josefa García Granados,México,García Granados,élite política | élite familiar,Política,Profesional,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,Artista,"poetisa, política, periodista",NA,NA,Guatemalteca,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_Garc%C3%ADa_Granados,Miguel García Granados,México,García Granados,élite partidaria | élite familiar,Partidaria,Militar,Liberal,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Guatemalteca,NA,NA,NA
https://es.wikipedia.org/wiki/Ricardo_Garc%C3%ADa_Granados,Ricardo García Granados,México,García Granados,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Historiador , diplomático y político",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Aracely_Garc%C3%ADa-Granados,Aracely García-Granados,México,García Granados,élite política | élite familiar,Política,Ejecutivo,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,Directora Ejecutiva de Mexicanos y Americanos Todos Trabajando (MATT) Asesora del Presidente del Consejo de Administración en Altos Hornos de México,Directora (desde 2009) y asesora (1995-2009),NA,NA,Guatemalteca,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Garc%C3%ADa_Granados,Jorge García Granados,México,García Granados,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Diplomático y político,NA,NA,Guatemalteca,NA,NA,NA
https://es.wikipedia.org/wiki/Ignacio_Bernal_y_Garc%C3%ADa_Pimentel,Ignacio Bernal y García Pimentel,México,García Icazbalceta,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Antropólogo , arqueólogo , historiador",NA,NA,México México,NA,NA,NA
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Garc%C3%ADa_Icazbalceta,Joaquín García Icazbalceta,México,García Icazbalceta,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Bibliógrafo , escritor , historiador , hacendado",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Garc%C3%ADa_Pimentel,Luis García Pimentel,México,García Icazbalceta,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Bibliógrafo , escritor e historiador",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Pilar_de_la_Hidalga,Pilar de la Hidalga,México,García Icazbalceta,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Artista y pintora,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Monterde,Francisco Monterde,México,García Icazbalceta,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , historiador y poeta",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Lorenzo_de_la_Hidalga,Lorenzo de la Hidalga,México,García Icazbalceta,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Arquitecto,NA,NA,Española y mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Isaac_Garza_Garza,Isaac Garza Garza,México,Garza Sada,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,empresario,NA,NA,México México,NA,NA,NA
https://es.wikipedia.org/wiki/Eugenio_Garza_Lag%C3%BCera,Eugenio Garza Lagüera,México,Garza Sada,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Bernardo_Garza_Sada,Bernardo Garza Sada,México,Garza Sada,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,empresario,NA,NA,mexicano,NA,NA,NA
https://es.wikipedia.org/wiki/Eugenio_Garza_Sada,Eugenio Garza Sada,México,Garza Sada,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Mexicano,NA,NA,NA
https://es.wikipedia.org/wiki/Roberto_Garza_Sada,Roberto Garza Sada,México,Garza Sada,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,empresario,NA,NA,mexicano,NA,NA,NA
https://es.wikipedia.org/wiki/Rosario_Garza_Sada,Rosario Garza Sada,México,Garza Sada,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Javier_Garza_Sep%C3%BAlveda,Javier Garza Sepúlveda,México,Garza Sada,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,empresario,NA,NA,Mexicano,NA,NA,NA
https://es.wikipedia.org/wiki/Eva_Gonda_Rivera,Eva Gonda Rivera,México,Garza Sada,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Empresaria,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Valent%C3%ADn_G%C3%B3mez_Far%C3%ADas,Valentín Gómez Farías,México,Gómez Farías,élite partidaria,Partidaria,Profesional,Liberal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Médico y político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Guadalupe_G%C3%B3mez_Maganda_Bermeo,Guadalupe Gómez Maganda Bermeo,México,Gómez Maganda,élite partidaria,Partidaria,Otro,Partido Revolucionario Institucional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Política,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Alejandro_G%C3%B3mez_Maganda,Alejandro Gómez Maganda,México,Gómez Maganda,élite partidaria,Partidaria,Profesional,Partido Revolucionario Institucional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Fernando_G%C3%B3mez-Mont_Urueta,Fernando Gómez-Mont Urueta,México,Gómez-Mont,élite partidaria | élite familiar,Partidaria,Profesional,Independiente (desde 2010) [ 1 ] ​ Partido Acción Nacional (1990-2010),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado y político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_G%C3%B3mez-Mont_Urueta,María Teresa Gómez-Mont Urueta,México,Gómez-Mont,élite partidaria | élite familiar,Partidaria,Otro,Partido Acción Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Política,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_G%C3%B3mez-Mont_Urueta,Miguel Gómez-Mont Urueta,México,Gómez-Mont,élite partidaria | élite familiar,Partidaria,Otro,Partido Acción Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y funcionario,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Felipe_G%C3%B3mez_Mont,Felipe Gómez Mont,México,Gómez-Mont,élite partidaria | élite familiar,Partidaria,Profesional,Partido Acción Nacional Unión Nacional de Estudiantes Católicos,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y abogado,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/In%C3%A9s_G%C3%B3mez_Mont,Inés Gómez Mont,México,Gómez-Mont,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,presentadora de televisión,NA,NA,mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Condado_de_la_Torre_de_Coss%C3%ADo,Condado de la Torre de Cossío,México,González de Cosío,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Mariano_Coss%C3%ADo,Juan Mariano Cossío,México,González de Cosío,élite familiar,Familiar,Judicial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , magistrado y político",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Luz_Gonz%C3%A1lez_Cos%C3%ADo_de_L%C3%B3pez,Luz González Cosío de López,México,González de Cosío,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,México México,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Gonz%C3%A1lez_Cos%C3%ADo_y_Rivera,Manuel González Cosío y Rivera,México,González de Cosío,élite partidaria | élite familiar,Partidaria,Otro,Partido Revolucionario Institucional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y químico,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Cos%C3%ADo_y_Arauz,Francisco González de Cosío y Arauz,México,González de Cosío,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político e ingeniero,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Gonz%C3%A1lez_de_Cos%C3%ADo,Manuel González de Cosío,México,González de Cosío,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y militar,NA,NA,Mexicano,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_Mart%C3%ADnez,Francisco González de Cossío Martínez,México,González de Cosío,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Economista,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_y_Rivera,Francisco González de Cossío y Rivera,México,González de Cosío,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Bibliógrafo , escritor , investigador , historiador y abogado",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Beatriz_Moreno,Beatriz Moreno,México,González de Cosío,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actriz , actriz de televisión y actriz de teatro",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_El%C3%ADas_Moreno_%28hijo%29,José Elías Moreno (hijo),México,González de Cosío,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actor , actor de televisión, actor de cine y cineasta",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Siurob,José Siurob,México,González de Cosío,élite partidaria | élite familiar,Partidaria,Militar,Partido Revolucionario Institucional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y militar,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_El%C3%ADas_Moreno,José Elías Moreno,México,González de Cosío,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Actor,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Adolfo_Constanzo,Adolfo Constanzo,México,González del Valle,élite política,Política,Otro,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"13 asesinatos confirmados, sospechoso de haber cometido 26 y narcotráfico",NA,NA,NA,Estadounidense Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/H%C3%A9ctor_Gonz%C3%A1lez_Guevara,Héctor González Guevara,México,González Guevara,élite partidaria,Partidaria,Profesional,Partido Revolucionario Institucional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Médico,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Rodolfo_Gonz%C3%A1lez_Guevara,Rodolfo González Guevara,México,González Guevara,élite partidaria,Partidaria,Otro,Partido de la Revolución Democrática,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y diplomático,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Ar%C3%A9valo_Gonz%C3%A1lez,José Antonio Arévalo González,México,González Torres,élite partidaria | élite familiar,Partidaria,Otro,Partido Verde Ecologista de México (desde 1992),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Emilio_Gonz%C3%A1lez_Mart%C3%ADnez,Jorge Emilio González Martínez,México,González Torres,élite partidaria | élite familiar,Partidaria,Otro,Partido Verde Ecologista de México,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Licenciado en Administración de Empresas,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Gonz%C3%A1lez_Torres,Jorge González Torres,México,González Torres,élite partidaria | élite familiar,Partidaria,Otro,Partido Verde Ecologista de México (desde 1986) Partido Revolucionario Institucional (1967–1986),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/V%C3%ADctor_Gonz%C3%A1lez_Torres,Víctor González Torres,México,González Torres,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"empresario , político",NA,NA,mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Xavier_Gonz%C3%A1lez_Ziri%C3%B3n,Xavier González Zirión,México,González Torres,élite partidaria | élite familiar | élite económica,Partidaria,Económico,Partido Revolucionario Institucional,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Político y empresario,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/V%C3%ADctor_Gonz%C3%A1lez_Herrera,Víctor González Herrera,México,González Torres,élite política | élite familiar | élite económica,Política,Económico,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,CEO de Farmacias Similares,Empresario,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Eddie_Guerrero,Eddie Guerrero,México,Guerrero,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Luchador profesional (1986-2005),NA,NA,Estadounidense Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/H%C3%A9ctor_Guerrero,Héctor Guerrero,México,Guerrero,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Estados Unidos y México,NA,NA,NA
https://es.wikipedia.org/wiki/Chavo_Guerrero%2C_Jr.,"Chavo Guerrero, Jr.",México,Guerrero,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Luchador profesional (desde 1994),NA,NA,Mexicana Estadounidense,NA,NA,NA
https://es.wikipedia.org/wiki/Salvador_Guerrero,Salvador Guerrero,México,Guerrero,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,México y Estados Unidos,NA,NA,NA
https://es.wikipedia.org/wiki/Shaul_Guerrero,Shaul Guerrero,México,Guerrero,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Cantante , luchadora profesional y modelo",NA,NA,Estadounidense,NA,NA,NA
https://es.wikipedia.org/wiki/Vickie_Guerrero,Vickie Guerrero,México,Guerrero,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Estadounidense,NA,NA,NA
https://es.wikipedia.org/wiki/Aiden_English,Matthew Rehwoldt,México,Guerrero,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,NA
https://es.wikipedia.org/wiki/Raquel_D%C3%ADaz,Shaul Guerrero,México,Guerrero,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Cantante , luchadora profesional y modelo",NA,NA,Estadounidense,NA,NA,NA
https://es.wikipedia.org/wiki/Alma_Guillermoprieto,Alma Guillermoprieto,México,Guillermoprieto,élite política,Política,Profesional,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Profesor,"escritora , periodista , bailarina , profesora",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Guillermo_Prieto,Guillermo Prieto,México,Guillermoprieto,élite partidaria,Partidaria,Profesional,Partido Liberal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"político , escritor y periodista",NA,NA,mexicana (desde 1821) novohispana (hasta 1821),NA,NA,NA
https://es.wikipedia.org/wiki/Jes%C3%BAs_Degollado_Gu%C3%ADzar,Jesús Degollado Guízar,México,Guízar,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Fern%C3%A1ndez_Arteaga,José Fernández Arteaga,México,Guízar,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Gu%C3%ADzar_Barrag%C3%A1n,Luis Guízar Barragán,México,Guízar,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Ricardo_Gu%C3%ADzar_D%C3%ADaz,Ricardo Guízar Díaz,México,Guízar,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Antonio_Gu%C3%ADzar_y_Valencia,Antonio Guízar y Valencia,México,Guízar,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Rafael_Gu%C3%ADzar_y_Valencia,Rafael Guízar y Valencia,México,Guízar,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Pepe_Gu%C3%ADzar,Pepe Guízar,México,Guízar,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Compositor y compositor de canciones,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Susana_Gu%C3%ADzar,Susana Guízar,México,Guízar,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Actriz de cine,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Tito_Gu%C3%ADzar,Tito Guízar,México,Guízar,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Actor cantante,NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Marcial_Maciel,Marcial Maciel,México,Guízar,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
