from,to,pais_origen,pais_destino
https://es.wikipedia.org/wiki/F%C3%A9lix_D%C3%ADaz,https://es.wikipedia.org/wiki/F%C3%A9lix_D%C3%ADaz_Mori,mexico,chile
https://es.wikipedia.org/wiki/F%C3%A9lix_D%C3%ADaz_Mori,https://es.wikipedia.org/wiki/F%C3%A9lix_D%C3%ADaz,chile,mexico
https://es.wikipedia.org/wiki/Fabio_Lozano_Lozano,https://es.wikipedia.org/wiki/Alberto_Lozano_Simonelli,colombia,peru
https://es.wikipedia.org/wiki/Fabio_Lozano_y_Lozano,https://es.wikipedia.org/wiki/Alberto_Lozano_Simonelli,colombia,peru
https://es.wikipedia.org/wiki/Federico_Elmore,https://es.wikipedia.org/wiki/Alberto_Elmore,chile,argentina
https://es.wikipedia.org/wiki/Federico_Elmore,https://es.wikipedia.org/wiki/Juan_Federico_Elmore,chile,argentina
https://es.wikipedia.org/wiki/Federico_Elmore,https://es.wikipedia.org/wiki/Teodoro_Elmore,chile,argentina
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Echaurren,https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,chile,argentina
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Eulogia_Echaurren,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Eulogia_Echaurren_Garc%C3%ADa-Huidobro,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Echaurren,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Francisco_Javier_Err%C3%A1zuriz_Aldunate,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Javier_Err%C3%A1zuriz_Echaurren,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Ladislao_Err%C3%A1zuriz_Echaurren,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Mar%C3%ADa_Err%C3%A1zuriz,argentina,chile
https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,https://es.wikipedia.org/wiki/Rafael_Err%C3%A1zuriz_Echaurren,argentina,chile
https://es.wikipedia.org/wiki/Federico_Luna_Aran%C3%ADbar,https://es.wikipedia.org/wiki/Miguel_Emilio_Luna_y_Peralta,peru,chile
https://es.wikipedia.org/wiki/Federico_Luna_Aranibar,https://es.wikipedia.org/wiki/Miguel_Emilio_Luna_y_Peralta,peru,chile
https://es.wikipedia.org/wiki/Felipe_Barreda_y_Laos,https://es.wikipedia.org/wiki/Enrique_Barreda_y_Osma,argentina,peru
https://es.wikipedia.org/wiki/Felipe_Salaverry,https://es.wikipedia.org/wiki/Carlos_Augusto_Salaverry,chile,peru
https://es.wikipedia.org/wiki/Felipe_Santiago_Salaverry,https://es.wikipedia.org/wiki/Carlos_Augusto_Salaverry,chile,peru
https://es.wikipedia.org/wiki/Felipe_Zuleta_Lleras,https://es.wikipedia.org/wiki/Consuelo_Lleras,colombia,chile
https://es.wikipedia.org/wiki/Felipe_Zuleta_Lleras,https://es.wikipedia.org/wiki/Consuelo_Lleras_Puga,colombia,chile
https://es.wikipedia.org/wiki/Fernando_Botero,https://es.wikipedia.org/wiki/Fernando_Botero_Zea,colombia,mexico
https://es.wikipedia.org/wiki/Fernando_Botero_Zea,https://es.wikipedia.org/wiki/Fernando_Botero,mexico,colombia
https://es.wikipedia.org/wiki/Fernando_Botero_Zea,https://es.wikipedia.org/wiki/Gloria_Zea,mexico,colombia
https://es.wikipedia.org/wiki/Fernando_Luj%C3%A1n,https://es.wikipedia.org/wiki/Alejandro_Ciangherotti,mexico,argentina
https://es.wikipedia.org/wiki/Fernando_Luj%C3%A1n,https://es.wikipedia.org/wiki/Mercedes_Soler_%28actriz%29,mexico,argentina
https://es.wikipedia.org/wiki/Fernando_Tola_Cires,https://es.wikipedia.org/wiki/Fernando_Tola_Mendoza,peru,argentina
https://es.wikipedia.org/wiki/Fernando_Tola_Mendoza,https://es.wikipedia.org/wiki/Fernando_Tola_Cires,argentina,peru
https://es.wikipedia.org/wiki/Fernando_Tola_Mendoza,https://es.wikipedia.org/wiki/Fernando_Tola_de_Habich,argentina,peru
https://es.wikipedia.org/wiki/Fernando_Tola_Mendoza,https://es.wikipedia.org/wiki/Jos%C3%A9_Tola,argentina,peru
https://es.wikipedia.org/wiki/Fernando_Tola_de_Habich,https://es.wikipedia.org/wiki/Fernando_Tola_Mendoza,peru,argentina
https://es.wikipedia.org/wiki/Fernando_Vergara_Caicedo,https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Flor_Silvestre,https://es.wikipedia.org/wiki/Dalia_In%C3%A9s,mexico,argentina
https://es.wikipedia.org/wiki/Francisca_de_Toledo_y_Osorio,https://es.wikipedia.org/wiki/Pedro_de_Toledo_y_Leiva,colombia,peru
https://es.wikipedia.org/wiki/Francisco_Antonio_Pinto,https://es.wikipedia.org/wiki/Luisa_Garmendia_Alurralde,chile,argentina
https://es.wikipedia.org/wiki/Francisco_Bolognesi,https://es.wikipedia.org/wiki/Andr%C3%A9s_Bolognesi,chile,peru
https://es.wikipedia.org/wiki/Francisco_Bolognesi,https://es.wikipedia.org/wiki/Augusto_Bolognesi,chile,peru
https://es.wikipedia.org/wiki/Francisco_Bolognesi,https://es.wikipedia.org/wiki/Enrique_Bolognesi,chile,peru
https://es.wikipedia.org/wiki/Francisco_Garc%C3%ADa-Calder%C3%B3n_Landa,https://es.wikipedia.org/wiki/Francisco_Garc%C3%ADa_Calder%C3%B3n_Rey,peru,chile
https://es.wikipedia.org/wiki/Francisco_Garc%C3%ADa-Calder%C3%B3n_Rey,https://es.wikipedia.org/wiki/Francisco_Garc%C3%ADa-Calder%C3%B3n_Landa,chile,peru
https://es.wikipedia.org/wiki/Francisco_Garc%C3%ADa_Calder%C3%B3n_Rey,https://es.wikipedia.org/wiki/Francisco_Garc%C3%ADa-Calder%C3%B3n_Landa,chile,peru
https://es.wikipedia.org/wiki/Francisco_Jattin,https://es.wikipedia.org/wiki/Francisco_Jattin_Safar,argentina,colombia
https://es.wikipedia.org/wiki/Francisco_Jattin_Corrales,https://es.wikipedia.org/wiki/Francisco_Jattin_Safar,argentina,colombia
https://es.wikipedia.org/wiki/Francisco_Jattin_Corrales,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Jattin_Safar,argentina,colombia
https://es.wikipedia.org/wiki/Francisco_Jattin_Safar,https://es.wikipedia.org/wiki/Francisco_Jattin,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_Jattin_Safar,https://es.wikipedia.org/wiki/Francisco_Jattin_Corrales,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_Jattin_Safar,https://es.wikipedia.org/wiki/Zulema_Jattin,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_Jattin_Safar,https://es.wikipedia.org/wiki/Zulema_Jattin_Corrales,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_Javier_Err%C3%A1zuriz_Aldunate,https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,chile,argentina
https://es.wikipedia.org/wiki/Francisco_Javier_de_Err%C3%A1zuriz,https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,chile,argentina
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Jattin_Safar,https://es.wikipedia.org/wiki/Francisco_Jattin_Corrales,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Jattin_Safar,https://es.wikipedia.org/wiki/Zulema_Jattin,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Quijano_Mosquera,https://es.wikipedia.org/wiki/Manuel_Quijano_Ord%C3%B3%C3%B1ez,peru,colombia
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Quijano_Mosquera,https://es.wikipedia.org/wiki/Manuel_Quijano_Ord%C3%B3%C3%B1ez_de_Lara,peru,colombia
https://es.wikipedia.org/wiki/Francisco_Pizano_de_Brigard,https://es.wikipedia.org/wiki/Roberto_Pizano,argentina,colombia
https://es.wikipedia.org/wiki/Francisco_Pizarro,https://es.wikipedia.org/wiki/A%C3%B1as_Colque,peru,chile
https://es.wikipedia.org/wiki/Francisco_Pizarro,https://es.wikipedia.org/wiki/Cuxirimay_Ocllo,peru,mexico
https://es.wikipedia.org/wiki/Francisco_Pizarro,https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,peru,chile
https://es.wikipedia.org/wiki/Francisco_Quijano_Mosquera,https://es.wikipedia.org/wiki/Manuel_Quijano_Ord%C3%B3%C3%B1ez,peru,colombia
https://es.wikipedia.org/wiki/Francisco_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Jos%C3%A9_Sanz_de_Santamar%C3%ADa,chile,colombia
https://es.wikipedia.org/wiki/Francisco_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Manuela_Sanz_de_Santamar%C3%ADa,chile,colombia
https://es.wikipedia.org/wiki/Francisco_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Sanz_de_Santamar%C3%ADa,colombia,chile
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Juan_Francisco_L%C3%B3pez,paraguay,argentina
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Fernando_Vergara_Caicedo,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Mayorga,https://es.wikipedia.org/wiki/Antonio_de_Vergara_Azc%C3%A1rate_y_D%C3%A1vila,colombia,chile
https://es.wikipedia.org/wiki/Francisco_de_Acu%C3%B1a,https://es.wikipedia.org/wiki/P%C3%ADo_Isaac_Acu%C3%B1a,colombia,argentina
https://es.wikipedia.org/wiki/Francisco_de_Borja_y_Arag%C3%B3n,https://es.wikipedia.org/wiki/Squillace,peru,colombia
https://es.wikipedia.org/wiki/Francisco_de_Paula_Andrade_Troconis,https://es.wikipedia.org/wiki/Josefa_Andrade_Berti,venezuela,colombia
https://es.wikipedia.org/wiki/Francisco_de_Valverde_y_%C3%81lvarez_de_Toledo,https://es.wikipedia.org/wiki/Francisco_de_Valverde_y_Montalvo,argentina,peru
https://es.wikipedia.org/wiki/Francisco_de_Valverde_y_Montalvo,https://es.wikipedia.org/wiki/Francisco_de_Valverde_y_%C3%81lvarez_de_Toledo,peru,argentina
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate_Mayorga_y_Olmos,https://es.wikipedia.org/wiki/Antonio_de_Vergara_Azc%C3%A1rate_y_D%C3%A1vila,colombia,chile
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate_y_Sese%C3%B1a,https://es.wikipedia.org/wiki/Antonio_de_Vergara_Azc%C3%A1rate,colombia,chile
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate_y_Sese%C3%B1a,https://es.wikipedia.org/wiki/Antonio_de_Vergara_Azc%C3%A1rate_y_D%C3%A1vila,colombia,chile
https://es.wikipedia.org/wiki/Gabriel_Reyes-Patria,https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Reyes-Patria_Escobar,peru,colombia
https://es.wikipedia.org/wiki/Gabriel_Reyes-Patria_Valderrama,https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Reyes-Patria_Escobar,peru,colombia
https://es.wikipedia.org/wiki/Gabriel_Reyes-Patria_Valderrama,https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Reyes_Patria,peru,colombia
https://es.wikipedia.org/wiki/Gabriela_Velasco,https://es.wikipedia.org/wiki/Bigote_Arrocet,chile,argentina
https://es.wikipedia.org/wiki/Genaro_Castro_Iglesias,https://es.wikipedia.org/wiki/Mariano_Castro_Zald%C3%ADvar,peru,chile
https://es.wikipedia.org/wiki/Genoveva_Ricaurte_Mauris,https://es.wikipedia.org/wiki/Antonio_Par%C3%ADs_Ricaurte,colombia,venezuela
https://es.wikipedia.org/wiki/Gerard_Piqu%C3%A9,https://es.wikipedia.org/wiki/Shakira,argentina,colombia
https://es.wikipedia.org/wiki/Gianella_Neyra,https://es.wikipedia.org/wiki/Segundo_Cernadas,peru,argentina
https://es.wikipedia.org/wiki/Gloria_Valencia_de_Casta%C3%B1o,https://es.wikipedia.org/wiki/Rodrigo_Casta%C3%B1o,colombia,mexico
https://es.wikipedia.org/wiki/Gloria_Zea,https://es.wikipedia.org/wiki/Fernando_Botero_Zea,colombia,mexico
https://es.wikipedia.org/wiki/Gonzalo_Alegr%C3%ADa,https://es.wikipedia.org/wiki/Dora_Varona,peru,chile
https://es.wikipedia.org/wiki/Gonzalo_Men%C3%A9ndez,https://es.wikipedia.org/wiki/Carmen_Ib%C3%A1%C3%B1ez,chile,argentina
https://es.wikipedia.org/wiki/Gonzalo_Men%C3%A9ndez_Duque,https://es.wikipedia.org/wiki/Carmen_Ib%C3%A1%C3%B1ez,chile,argentina
https://es.wikipedia.org/wiki/Gonzalo_Pizarro,https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,peru,chile
https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,https://es.wikipedia.org/wiki/Francisco_Pizarro,chile,peru
https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,https://es.wikipedia.org/wiki/Gonzalo_Pizarro,chile,peru
https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,https://es.wikipedia.org/wiki/Hernando_Pizarro,chile,peru
https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,https://es.wikipedia.org/wiki/Juan_Pizarro,chile,peru
https://es.wikipedia.org/wiki/Gregoria_Matorras,https://es.wikipedia.org/wiki/Juan_Ferm%C3%ADn_de_San_Mart%C3%ADn,argentina,peru
https://es.wikipedia.org/wiki/Guillermo_Seoane,https://es.wikipedia.org/wiki/Edgardo_Seoane,peru,mexico
https://es.wikipedia.org/wiki/Guillermo_Seoane,https://es.wikipedia.org/wiki/Edgardo_Seoane_Corrales,peru,mexico
https://es.wikipedia.org/wiki/Guillermo_Thornberry,https://es.wikipedia.org/wiki/Elvia_Barrios,chile,peru
https://es.wikipedia.org/wiki/Guillermo_Thornberry_Villar%C3%A1n,https://es.wikipedia.org/wiki/Elvia_Barrios,chile,peru
https://es.wikipedia.org/wiki/Gustavo_Cisneros,https://es.wikipedia.org/wiki/Patricia_Phelps_de_Cisneros,venezuela,argentina
https://es.wikipedia.org/wiki/Gustavo_Petro,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Petro,argentina,colombia
https://es.wikipedia.org/wiki/Gustavo_Petro,https://es.wikipedia.org/wiki/Ver%C3%B3nica_Alcocer,argentina,colombia
https://es.wikipedia.org/wiki/H%C3%A9ctor_Guti%C3%A9rrez_Ruiz,https://es.wikipedia.org/wiki/Matilde_Rodr%C3%ADguez_Larreta,argentina,uruguay
https://es.wikipedia.org/wiki/H%C3%A9ctor_Velarde_Bergmann,https://es.wikipedia.org/wiki/Hern%C3%A1n_Velarde,peru,argentina
https://es.wikipedia.org/wiki/Henrique_Arboleda_Cort%C3%A9s,https://es.wikipedia.org/wiki/Julio_Arboleda,peru,colombia
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Catalina_Su%C3%A1rez_Marcayda,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Isabel_Moctezuma_Tecuichpo_Ixcaxochitzin,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Mart%C3%ADn_Cort%C3%A9s_(el_mestizo,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Mart%C3%ADn_Cort%C3%A9s_Z%C3%BA%C3%B1iga,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Velarde,https://es.wikipedia.org/wiki/H%C3%A9ctor_Velarde_Bergmann,argentina,peru
https://es.wikipedia.org/wiki/Hern%C3%A1n_Velarde,https://es.wikipedia.org/wiki/Manuel_Velarde_Seoane,argentina,peru
https://es.wikipedia.org/wiki/Hernando_Pastrana,https://es.wikipedia.org/wiki/Misael_Pastrana_Pastrana,argentina,colombia
https://es.wikipedia.org/wiki/Hernando_Pizarro,https://es.wikipedia.org/wiki/Gonzalo_Pizarro_Rodr%C3%ADguez_de_Aguilar,peru,chile
https://es.wikipedia.org/wiki/Hilda_Gadea,https://es.wikipedia.org/wiki/Che_Guevara,peru,argentina
https://es.wikipedia.org/wiki/Horacio_Walker,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Walker_Mart%C3%ADnez,chile,argentina
https://es.wikipedia.org/wiki/Huayna_C%C3%A1pac,https://es.wikipedia.org/wiki/Hu%C3%A1scar,chile,peru
https://es.wikipedia.org/wiki/Huayna_C%C3%A1pac,https://es.wikipedia.org/wiki/Quispe_Sisa,chile,peru
https://es.wikipedia.org/wiki/Humberto_Zurita,https://es.wikipedia.org/wiki/Christian_Bach,mexico,argentina
https://es.wikipedia.org/wiki/Ignacio_Carrera_Pinto,https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera_Fontecilla,chile,argentina
https://es.wikipedia.org/wiki/Ignacio_Jos%C3%A9_de_Lizarzaburu,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lizarzaburu,colombia,ecuador
https://es.wikipedia.org/wiki/Ignacio_Jos%C3%A9_de_Lizarzaburu,https://es.wikipedia.org/wiki/Pedro_Ignacio_Lizarzaburu,colombia,ecuador
https://es.wikipedia.org/wiki/Ignacio_Sanz_de_Santamar%C3%ADa_y_G%C3%B3mez_de_Salazar,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Sanz_de_Santamar%C3%ADa,colombia,chile
https://es.wikipedia.org/wiki/Ignacio_de_la_Torre_y_Mier,https://es.wikipedia.org/wiki/Amada_D%C3%ADaz,chile,mexico
https://es.wikipedia.org/wiki/Ina_Andrade,https://es.wikipedia.org/wiki/Antauro_Humala,peru,chile
https://es.wikipedia.org/wiki/Inda_Ledesma,https://es.wikipedia.org/wiki/Sebasti%C3%A1n_Salazar_Bondy,argentina,peru
https://es.wikipedia.org/wiki/Isaac_Garza_Garza,https://es.wikipedia.org/wiki/Rosario_Garza_Sada,mexico,argentina
https://es.wikipedia.org/wiki/Isaac_Gilinski_Sragowicz,https://es.wikipedia.org/wiki/Jaime_Gilinski_Bacal,colombia,peru
https://es.wikipedia.org/wiki/Isaac_Humala,https://es.wikipedia.org/wiki/Antauro_Humala,peru,chile
https://es.wikipedia.org/wiki/Isabel_Moctezuma_Tecuichpo_Ixcaxochitzin,https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,chile,mexico
https://es.wikipedia.org/wiki/Isabel_Preysler,https://es.wikipedia.org/wiki/Carlos_Falc%C3%B3,peru,argentina
https://es.wikipedia.org/wiki/Isabel_de_Silva_y_Carvajal,https://es.wikipedia.org/wiki/Ducado_de_San_Carlos,chile,peru
https://es.wikipedia.org/wiki/Iv%C3%A1n_Moreira,https://es.wikipedia.org/wiki/Carmen_Ib%C3%A1%C3%B1ez,chile,argentina
https://es.wikipedia.org/wiki/Ivana_Yturbe,https://es.wikipedia.org/wiki/Beto_da_Silva,chile,peru
https://es.wikipedia.org/wiki/Ivana_Yturbe,https://es.wikipedia.org/wiki/Jefferson_Farf%C3%A1n,chile,peru
https://es.wikipedia.org/wiki/Jaime_Garza,https://es.wikipedia.org/wiki/Natalia_Toledo_Paz,mexico,argentina
https://es.wikipedia.org/wiki/Jaime_Gilinski_Bacal,https://es.wikipedia.org/wiki/Isaac_Gilinski_Sragowicz,peru,colombia
https://es.wikipedia.org/wiki/Javier_Err%C3%A1zuriz_Echaurren,https://es.wikipedia.org/wiki/Federico_Err%C3%A1zuriz_Za%C3%B1artu,chile,argentina
https://es.wikipedia.org/wiki/Javier_Prado_y_Ugarteche,https://es.wikipedia.org/wiki/Mariano_Ignacio_Prado,argentina,peru
https://es.wikipedia.org/wiki/Javier_Ru%C3%A1n,https://es.wikipedia.org/wiki/Dalia_In%C3%A9s,mexico,argentina
https://es.wikipedia.org/wiki/Jefferson_Farf%C3%A1n,https://es.wikipedia.org/wiki/Ivana_Yturbe,peru,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Godoy_Ib%C3%A1%C3%B1ez,https://es.wikipedia.org/wiki/Carmen_Ib%C3%A1%C3%B1ez,chile,argentina
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto,https://es.wikipedia.org/wiki/Manuela_Warnes_y_Garc%C3%ADa_de_Z%C3%BA%C3%B1iga,chile,argentina
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Manuela_Warnes,chile,argentina
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Walker_Mart%C3%ADnez,https://es.wikipedia.org/wiki/Horacio_Walker,argentina,chile
https://es.wikipedia.org/wiki/Jonathan_Freudman,https://es.wikipedia.org/wiki/Carolina_Mestrovic,venezuela,argentina
https://es.wikipedia.org/wiki/Jorge_Astaburuaga_Vergara,https://es.wikipedia.org/wiki/Francisco_Astaburuaga_Cienfuegos,chile,argentina
https://es.wikipedia.org/wiki/Jorge_Batlle,https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez,uruguay,argentina
https://es.wikipedia.org/wiki/Jorge_Batlle,https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez_T%C3%A1lice,uruguay,argentina
https://es.wikipedia.org/wiki/Jorge_Batlle_Ib%C3%A1%C3%B1ez,https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez,uruguay,argentina
https://es.wikipedia.org/wiki/Jorge_C%C3%A1rdenas_Nannetti,https://es.wikipedia.org/wiki/Juan_C%C3%A1rdenas_Arroyo,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn,https://es.wikipedia.org/wiki/Cecilia_Arboleda_Mosquera,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn,https://es.wikipedia.org/wiki/Cecilia_Arboleda_de_Holgu%C3%ADn,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn,https://es.wikipedia.org/wiki/Julio_Holgu%C3%ADn_Arboleda,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn,https://es.wikipedia.org/wiki/Vicente_Holgu%C3%ADn,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn_Mallarino,https://es.wikipedia.org/wiki/Cecilia_Arboleda_Mosquera,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn_Mallarino,https://es.wikipedia.org/wiki/Julio_Holgu%C3%ADn_Arboleda,chile,colombia
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn_Mallarino,https://es.wikipedia.org/wiki/Vicente_Holgu%C3%ADn,chile,colombia
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Manso_de_Velasco,https://es.wikipedia.org/wiki/Condado_de_Superunda,argentina,chile
